program,call_site,call_kind,function_start,source_path,line,expression,message
wiz8--demo--wiz8--8acda50afe39,0043d571,direct,0043d0a0,E:\Wizardry 8\Engine Code\Trigger.cpp,519,pDoor,
wiz8--demo--wiz8--8acda50afe39,0043e623,direct,0043e560,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043e6f9,direct,0043e560,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043ecaa,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,1526,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,0043ed1b,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,1535,glsTimedEvents.Find(m_pEvent) == -1,
wiz8--demo--wiz8--8acda50afe39,0043ee17,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043ee60,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043eea8,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043eee8,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043ef30,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043ef78,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043efb4,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,0043f6be,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,1422,m_pProp && m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,0043fdd9,direct,0043eb60,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,0043fe68,direct,0043eb60,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,0043ff06,direct,0043eb60,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,00440466,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,1984,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,0044056b,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4828,m_pCountdown,
wiz8--demo--wiz8--8acda50afe39,004405fd,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4828,m_pCountdown,
wiz8--demo--wiz8--8acda50afe39,004406f8,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2016,m_lData3!=-1,Non-invisible triggers with shake camera must be timed
wiz8--demo--wiz8--8acda50afe39,004409d4,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2120,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,00440c81,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2171,0,Continous firing missile must be invisible trigger.
wiz8--demo--wiz8--8acda50afe39,00440cf0,register-indirect,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2175,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,00440e75,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2208,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,00440f00,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2218,glsTimedEvents.Find(m_pEvent) == -1,
wiz8--demo--wiz8--8acda50afe39,00441078,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00441151,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00441634,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,2364,m_pEvent,
wiz8--demo--wiz8--8acda50afe39,00441760,direct,0043eb60,E:\Wizardry 8\Engine Code\Trigger.cpp,4828,m_pCountdown,
wiz8--demo--wiz8--8acda50afe39,00441d96,register-indirect,,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00441dc9,register-indirect,,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00441df9,direct,,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00441e27,direct,,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00442425,direct,00442320,E:\Wizardry 8\Engine Code\Trigger.cpp,2818,m_pActionData,Trigger.cpp: Dark Area doesn't have action data
wiz8--demo--wiz8--8acda50afe39,00442c72,register-indirect,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3231,hFile,
wiz8--demo--wiz8--8acda50afe39,00442d05,register-indirect,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3246,pTrigger,Out of memory - Trigger::CreateAndLoadLevelTrigger
wiz8--demo--wiz8--8acda50afe39,00443d92,direct,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3652,pTrigger->m_pacRecipients,Out of memory - Trigger.cpp
wiz8--demo--wiz8--8acda50afe39,00444033,direct,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3691,pTrigger->m_pacRequiredStates,Out of memory - Trigger.cpp
wiz8--demo--wiz8--8acda50afe39,004440ac,direct,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3697,pTrigger->m_pacStateToMod,Out of memory - Trigger.cpp
wiz8--demo--wiz8--8acda50afe39,00444155,direct,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,4242,pacName,
wiz8--demo--wiz8--8acda50afe39,004441f6,direct,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,4250,pacVariableName,
wiz8--demo--wiz8--8acda50afe39,0044478f,register-indirect,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3856,((pTrigger->m_lData1 >= 0) && (pTrigger->m_lData1 < Missile::GetNumTypes())),
wiz8--demo--wiz8--8acda50afe39,004447c3,register-indirect,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3857,(pTrigger->m_lData2!=(-1)),
wiz8--demo--wiz8--8acda50afe39,00444856,register-indirect,004429d0,E:\Wizardry 8\Engine Code\Trigger.cpp,3866,pTrigger->m_pEvent,
wiz8--demo--wiz8--8acda50afe39,00444fdc,direct,00444fc0,E:\Wizardry 8\Engine Code\Trigger.cpp,4242,pacName,
wiz8--demo--wiz8--8acda50afe39,00445079,direct,00444fc0,E:\Wizardry 8\Engine Code\Trigger.cpp,4250,pacVariableName,
wiz8--demo--wiz8--8acda50afe39,004452d9,direct,00445260,E:\Wizardry 8\Engine Code\Trigger.cpp,4295,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00445379,direct,00445300,E:\Wizardry 8\Engine Code\Trigger.cpp,4315,iVar != BAD_INDEX,
wiz8--demo--wiz8--8acda50afe39,00445604,direct,00445540,E:\Wizardry 8\Engine Code\Trigger.cpp,4417,pacName,
wiz8--demo--wiz8--8acda50afe39,00446228,register-indirect,004461a0,E:\Wizardry 8\Engine Code\Trigger.cpp,4976,pEvent,Out of memory creating shake camera event.
wiz8--demo--wiz8--8acda50afe39,00446285,register-indirect,004461a0,E:\Wizardry 8\Engine Code\Trigger.cpp,4828,m_pCountdown,
wiz8--demo--wiz8--8acda50afe39,0044638e,direct,00446370,E:\Wizardry 8\Engine Code\Trigger.cpp,5011,pWorld,
wiz8--demo--wiz8--8acda50afe39,00446473,direct,00446430,..\Engine Code\Include\Trigger.hpp,1005,m_bRepType == TRIGGER_REP_PROP,
wiz8--demo--wiz8--8acda50afe39,004464c1,direct,00446430,E:\Wizardry 8\Engine Code\Trigger.cpp,4242,pacName,
wiz8--demo--wiz8--8acda50afe39,00446567,direct,00446430,E:\Wizardry 8\Engine Code\Trigger.cpp,4250,pacVariableName,
wiz8--demo--wiz8--8acda50afe39,00447656,direct,004475e0,E:\Wizardry 8\Engine Code\OctBuildTree.cpp,136,m_apLinkLists[m_usCurrent],GetNewLink: Couldn't allocate m_apLinkLists.
wiz8--demo--wiz8--8acda50afe39,0044899d,direct,004486a0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,163,pGameData,
wiz8--demo--wiz8--8acda50afe39,00448a7b,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,225,fSuccess,Error reading counts from WGD file.
wiz8--demo--wiz8--8acda50afe39,00448bab,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,258,m_pSurfaces,ReadWGDList: Could not allocate surfaces.
wiz8--demo--wiz8--8acda50afe39,00448c0a,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,264,pCondFaces,ReadWGDList: Could not allocate pCondFaces.
wiz8--demo--wiz8--8acda50afe39,00448c3f,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,266,m_ppNames,ReadWGDList: Could not allocate name list.
wiz8--demo--wiz8--8acda50afe39,00448ccd,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,274,m_pSurfaces,ReadWGDList: Could not allocate surfaces.
wiz8--demo--wiz8--8acda50afe39,00448d2a,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,284,fSuccess,Error reading vertex from WGD file.
wiz8--demo--wiz8--8acda50afe39,00448e96,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,318,(tfFace.iVersion == 2 ),Wrong version of WGD data--Get new plugin.
wiz8--demo--wiz8--8acda50afe39,00448ef9,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,322,fSuccess,Error reading face from WGD file.
wiz8--demo--wiz8--8acda50afe39,00449143,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,387,m_ppNames[i2],ReadWGDList: Couldn't allocate name string.
wiz8--demo--wiz8--8acda50afe39,00449383,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,475,m_pInterfaces,CompileGDInterfaces: Couldn't allocate GD Interfaces.
wiz8--demo--wiz8--8acda50afe39,00449587,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,522,m_pStates,CompileGDInterfaces: Couldn't allocate GDState array.
wiz8--demo--wiz8--8acda50afe39,004495dc,direct,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,525,m_piCondPolys,CompileGDInterfaces: Couldn't allocate Conditional poly array.
wiz8--demo--wiz8--8acda50afe39,004496f2,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,594,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--demo--wiz8--8acda50afe39,00449716,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,597,(iTriggerCount < m_iNumTriggers),AddTriggerPlane: Too many triggers for trigger array.
wiz8--demo--wiz8--8acda50afe39,00449777,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,607,m_pTrigSurfaces,AddTriggerPlane: Couldn't allocate trigger surfaces.
wiz8--demo--wiz8--8acda50afe39,004497a8,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,609,m_pTrigVertices,AddTriggerPlane: Couldn't allocate trigger vertices.
wiz8--demo--wiz8--8acda50afe39,004497d4,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,611,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--demo--wiz8--8acda50afe39,004497fc,register-indirect,004489f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,616,(m_iNumTrigSurfaces < MAX_TRIG_SURFACES),
wiz8--demo--wiz8--8acda50afe39,004499c4,register-indirect,00449980,E:\Wizardry 8\Engine Code\GDFileIO.cpp,703,m_pTrigSurfaces,AddTriggerPlane: Couldn't allocate trigger surfaces.
wiz8--demo--wiz8--8acda50afe39,004499f5,register-indirect,00449980,E:\Wizardry 8\Engine Code\GDFileIO.cpp,705,m_pTrigVertices,AddTriggerPlane: Couldn't allocate trigger vertices.
wiz8--demo--wiz8--8acda50afe39,00449a1f,register-indirect,00449980,E:\Wizardry 8\Engine Code\GDFileIO.cpp,707,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--demo--wiz8--8acda50afe39,00449a46,register-indirect,00449980,E:\Wizardry 8\Engine Code\GDFileIO.cpp,712,(m_iNumTrigSurfaces < MAX_TRIG_SURFACES),
wiz8--demo--wiz8--8acda50afe39,00449c34,direct,00449bd0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,791,pNewVertices,IntegrateTriggers: Couldn't allocate new vertex array.
wiz8--demo--wiz8--8acda50afe39,00449ce6,direct,00449bd0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,808,pNewSurfaces,IntegrateTriggers: Couldn't allocate new surface array.
wiz8--demo--wiz8--8acda50afe39,00449e3f,direct,00449bd0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,845,pNewVertices,IntegrateTriggers: Couldn't allocate new vertex array.
wiz8--demo--wiz8--8acda50afe39,00449ef6,direct,00449bd0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,861,pNewSurfaces,IntegrateTriggers: Couldn't allocate new surface array.
wiz8--demo--wiz8--8acda50afe39,0044a037,register-indirect,00449ff0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,940,m_pTrigSurfaces,AddTriggerPlane: Couldn't allocate trigger surfaces.
wiz8--demo--wiz8--8acda50afe39,0044a068,register-indirect,00449ff0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,942,m_pTrigVertices,AddTriggerPlane: Couldn't allocate trigger vertices.
wiz8--demo--wiz8--8acda50afe39,0044a092,register-indirect,00449ff0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,944,m_ppTriggers,AddTriggerPlane: Couldn't allocate trigger array.
wiz8--demo--wiz8--8acda50afe39,0044a0b9,register-indirect,00449ff0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,949,(m_iNumTrigSurfaces < MAX_TRIG_SURFACES),
wiz8--demo--wiz8--8acda50afe39,0044a23a,direct,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1000,ppTempEnvirons,
wiz8--demo--wiz8--8acda50afe39,0044a4df,direct,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1085,m_ppEnvirons,
wiz8--demo--wiz8--8acda50afe39,0044a62d,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1121,fSuccess,ReadProcessedGameData: Couldn't read GameData info.
wiz8--demo--wiz8--8acda50afe39,0044a663,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1128,(FileGD.iVersion == GAMEDATA_VERSION),
wiz8--demo--wiz8--8acda50afe39,0044a777,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1151,m_pVertices,ReadProcessedGameData: Couldn't allocate vertices.
wiz8--demo--wiz8--8acda50afe39,0044a7b4,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1155,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0044a7ee,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1160,m_pSurfaces,ReadProcessedGameData: Couldn't allocate pSurfaces.
wiz8--demo--wiz8--8acda50afe39,0044a82e,register-indirect,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1164,fSuccess,ReadProcessedGameData: Couldn't read Surface info.
wiz8--demo--wiz8--8acda50afe39,0044aa7b,direct,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1210,m_ppEnvirons[i],ReadProcessedGameData: Couldn't allocate environment.
wiz8--demo--wiz8--8acda50afe39,0044aabd,direct,0044a1f0,E:\Wizardry 8\Engine Code\GDFileIO.cpp,1214,fSuccess,ReadProcessedGameData: Couldn't read GD_Environ.
wiz8--demo--wiz8--8acda50afe39,0044c2c2,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,170,pInfo && pInfo->hFile && pProp,
wiz8--demo--wiz8--8acda50afe39,0044c3a3,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,209,pAniMesh,
wiz8--demo--wiz8--8acda50afe39,0044c3d3,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,212,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0044c615,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,283,(usTemp < (UINT16)ubNumFrames),
wiz8--demo--wiz8--8acda50afe39,0044c9a9,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,382,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044ca30,direct,0044c270,E:\Wizardry 8\Engine Code\Prop.cpp,398,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044cf21,direct,0044cec0,E:\Wizardry 8\Engine Code\Prop.cpp,703,lSegment!=(-1),
wiz8--demo--wiz8--8acda50afe39,0044d1f9,register-indirect,0044cfa0,E:\Wizardry 8\Engine Code\Prop.cpp,778,m_pRep,Prop::Prop() out of memory allocating m_pRep
wiz8--demo--wiz8--8acda50afe39,0044d217,register-indirect,0044cfa0,E:\Wizardry 8\Engine Code\Prop.cpp,779,m_pTimer,Prop::Prop() out of memory allocating m_pTimer
wiz8--demo--wiz8--8acda50afe39,0044d327,register-indirect,0044d260,E:\Wizardry 8\Engine Code\Prop.cpp,832,pInfo,
wiz8--demo--wiz8--8acda50afe39,0044d372,register-indirect,0044d260,E:\Wizardry 8\Engine Code\Prop.cpp,836,pProp,
wiz8--demo--wiz8--8acda50afe39,0044d5c0,direct,0044d260,E:\Wizardry 8\Engine Code\Prop.cpp,983,pWorld,
wiz8--demo--wiz8--8acda50afe39,0044d638,direct,0044d260,E:\Wizardry 8\Engine Code\Prop.cpp,998,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044da80,direct,0044da10,E:\Wizardry 8\Engine Code\Prop.cpp,1387,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044db79,direct,0044da10,E:\Wizardry 8\Engine Code\Prop.cpp,1405,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044dc06,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1437,pWorld,
wiz8--demo--wiz8--8acda50afe39,0044dca1,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1456,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044e556,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1568,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044e70f,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1639,pWorld,
wiz8--demo--wiz8--8acda50afe39,0044e785,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1652,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044e80b,direct,0044dbd0,E:\Wizardry 8\Engine Code\Prop.cpp,1666,psrMesh,
wiz8--demo--wiz8--8acda50afe39,0044f2d7,direct,0044f230,E:\Wizardry 8\Engine Code\Prop.cpp,2357,pstInstance,
wiz8--demo--wiz8--8acda50afe39,0044f3c3,direct,0044f3a0,E:\Wizardry 8\Engine Code\Prop.cpp,2405,pWorld && pWorld->plsProps,
wiz8--demo--wiz8--8acda50afe39,0044f59b,direct,0044f580,E:\Wizardry 8\Engine Code\Prop.cpp,2694,m_pRep,
wiz8--demo--wiz8--8acda50afe39,0045055e,direct,00450520,E:\Wizardry 8\Engine Code\3dapi.cpp,156,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045085a,direct,00450840,E:\Wizardry 8\Engine Code\3dapi.cpp,258,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045098e,direct,00450950,E:\Wizardry 8\Engine Code\3dapi.cpp,347,pWorld,
wiz8--demo--wiz8--8acda50afe39,00450d34,direct,00450950,E:\Wizardry 8\Engine Code\3dapi.cpp,442,pWorld->psrMeshes,LoadWorld: Couldn't allocate psrMeshes.
wiz8--demo--wiz8--8acda50afe39,00450dc5,direct,00450950,E:\Wizardry 8\Engine Code\3dapi.cpp,468,hFile,Could not open level file.
wiz8--demo--wiz8--8acda50afe39,00450e08,direct,00450950,E:\Wizardry 8\Engine Code\3dapi.cpp,473,fSuccess,"Problem loading level, please check files and versions."
wiz8--demo--wiz8--8acda50afe39,00450e7d,direct,00450e60,E:\Wizardry 8\Engine Code\3dapi.cpp,507,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045159a,direct,00450f90,E:\Wizardry 8\Engine Code\3dapi.cpp,797,pWorld,
wiz8--demo--wiz8--8acda50afe39,00451741,register-indirect,00451720,E:\Wizardry 8\Engine Code\3dapi.cpp,971,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045175e,register-indirect,00451720,E:\Wizardry 8\Engine Code\3dapi.cpp,972,pWorld->psrCamera,
wiz8--demo--wiz8--8acda50afe39,0045179e,direct,00451780,E:\Wizardry 8\Engine Code\3dapi.cpp,1054,pWorld,
wiz8--demo--wiz8--8acda50afe39,00451839,register-indirect,00451810,E:\Wizardry 8\Engine Code\3dapi.cpp,1083,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045185e,register-indirect,00451810,E:\Wizardry 8\Engine Code\3dapi.cpp,1088,CamPos,
wiz8--demo--wiz8--8acda50afe39,00451925,register-indirect,00451810,E:\Wizardry 8\Engine Code\3dapi.cpp,1098,CamPos,
wiz8--demo--wiz8--8acda50afe39,0045198c,direct,00451970,E:\Wizardry 8\Engine Code\3dapi.cpp,1127,pWorld,
wiz8--demo--wiz8--8acda50afe39,00451a46,direct,00451a20,E:\Wizardry 8\Engine Code\3dapi.cpp,1156,CamPos,
wiz8--demo--wiz8--8acda50afe39,00451af1,direct,00451a20,,,,
wiz8--demo--wiz8--8acda50afe39,004521b3,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1402,pWorld->plsMonsters,Out of memory creating plsMonsters.
wiz8--demo--wiz8--8acda50afe39,004521d1,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1403,pWorld->plsItems,Out of memory creating plsItems.
wiz8--demo--wiz8--8acda50afe39,004521ef,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1404,pWorld->plsProps,Out of memory creating plsProps.
wiz8--demo--wiz8--8acda50afe39,0045220d,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1405,pWorld->plsCameras,Out of memory creating plsCameras.
wiz8--demo--wiz8--8acda50afe39,0045222b,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1406,pWorld->plsAmbientSounds,Out of memory creating plsAmbientSounds.
wiz8--demo--wiz8--8acda50afe39,0045224c,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1407,pWorld->plsLightsToUpdate,Out of memory creating plsLightsToUpdate.
wiz8--demo--wiz8--8acda50afe39,0045226d,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1408,pWorld->plsCollidableProps,Out of memory creating plsCollidableProps.
wiz8--demo--wiz8--8acda50afe39,0045228e,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1409,pWorld->plsMonsterGenerators,Out of memory creating plsMonsterGenerators.
wiz8--demo--wiz8--8acda50afe39,004522af,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1410,pWorld->plsLightsToUpdate,Out of memory creating plsLightsToUpdate.
wiz8--demo--wiz8--8acda50afe39,004522d0,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1411,pWorld->plsCollidableProps,Out of memory creating plsCollidableProps.
wiz8--demo--wiz8--8acda50afe39,004522f1,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1412,pWorld->plsMissiles,Out of memory creating plsMissiles.
wiz8--demo--wiz8--8acda50afe39,00452312,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1413,pWorld->plsTriggers,Out of memory creating plsTriggers.
wiz8--demo--wiz8--8acda50afe39,00452333,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1414,pWorld->plsParticles,Out of memory creating plsParticles.
wiz8--demo--wiz8--8acda50afe39,00452354,register-indirect,00451b00,E:\Wizardry 8\Engine Code\3dapi.cpp,1415,pWorld->plsNamedPositions,Out of memory creating plsNamedPositions.
wiz8--demo--wiz8--8acda50afe39,0045250c,direct,004524f0,E:\Wizardry 8\Engine Code\3dapi.cpp,1010,pWorld,
wiz8--demo--wiz8--8acda50afe39,0045257d,direct,00452560,E:\Wizardry 8\Engine Code\3dapi.cpp,1039,pWorld,
wiz8--demo--wiz8--8acda50afe39,00454a57,direct,00454a20,E:\Wizardry 8\Engine Code\Navigator.cpp,1731,pNavAI,
wiz8--demo--wiz8--8acda50afe39,00458c11,direct,00458bd0,..\Engine Code\Include\stHeap.hpp,242,heapsize > 0,Delete called on empty stHeap
wiz8--demo--wiz8--8acda50afe39,00459f70,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2222,fSuccess,
wiz8--demo--wiz8--8acda50afe39,00459fce,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2227,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a006,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2229,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a03d,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2231,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a075,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2233,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a0ad,register-indirect,00459eb0,E:\Wizardry 8\Engine Code\OctPath.cpp,2235,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a510,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2294,fSuccess,
wiz8--demo--wiz8--8acda50afe39,0045a583,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2303,m_pCondPaths,
wiz8--demo--wiz8--8acda50afe39,0045a5bb,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2305,m_pCondPaths,
wiz8--demo--wiz8--8acda50afe39,0045a5f2,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2307,m_pCondPaths,
wiz8--demo--wiz8--8acda50afe39,0045a62a,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2309,m_pCondPaths,
wiz8--demo--wiz8--8acda50afe39,0045a662,register-indirect,0045a0c0,E:\Wizardry 8\Engine Code\OctPath.cpp,2311,m_pCondPaths,
