program,address,section,storage,kind,reference_count,function_count,access_kinds,widths,extent_upper,extent_bytes,preview
wiz8--demo--wiz8--8acda50afe39,006102e4,.data,initialized,code-pointer,1,1,address-taken,,006102f4,16,
wiz8--demo--wiz8--8acda50afe39,006102f4,.data,initialized,code-pointer,1,1,address-taken,,00610308,20,
wiz8--demo--wiz8--8acda50afe39,00610308,.data,initialized,string,1,1,address-taken,,00610334,44,Failed to get mouse STI size information.
wiz8--demo--wiz8--8acda50afe39,00610334,.data,initialized,string,1,1,address-taken,,00610348,20,Mouse Cursor Mesh
wiz8--demo--wiz8--8acda50afe39,00610348,.data,initialized,string,1,1,address-taken,,00610354,12,MouseResize
wiz8--demo--wiz8--8acda50afe39,00610354,.data,initialized,string,1,1,address-taken,,0061037c,40,Failed to resize mouse cursor surface!
wiz8--demo--wiz8--8acda50afe39,0061037c,.data,initialized,string,1,1,address-taken,,00610388,12,MouseInit
wiz8--demo--wiz8--8acda50afe39,00610388,.data,initialized,string,1,1,address-taken,,0061039c,20,Mouse Cursor Scene
wiz8--demo--wiz8--8acda50afe39,0061039c,.data,initialized,data,1,1,address-taken,,006103f4,88,
wiz8--demo--wiz8--8acda50afe39,006103f4,.data,initialized,data,1,1,address-taken,,00610450,92,
wiz8--demo--wiz8--8acda50afe39,00610450,.data,initialized,data,1,1,address-taken,,00610504,180,
wiz8--demo--wiz8--8acda50afe39,00610504,.data,initialized,string,1,1,address-taken,,00610530,44,VideoVObjecttoTextureAnim:srColorSurface
wiz8--demo--wiz8--8acda50afe39,00610530,.data,initialized,string,2,1,address-taken,,0061054c,28,VideoVObjecttoTextureAnim
wiz8--demo--wiz8--8acda50afe39,0061054c,.data,initialized,string,1,1,address-taken,,00610558,12,SOFTWARE
wiz8--demo--wiz8--8acda50afe39,00610558,.data,initialized,string,1,1,address-taken,,00610560,8,OPENGL
wiz8--demo--wiz8--8acda50afe39,00610560,.data,initialized,string,1,1,address-taken,,00610570,16,kernel32.dll
wiz8--demo--wiz8--8acda50afe39,00610570,.data,initialized,string,1,1,address-taken,,00610584,20,GetDiskFreeSpaceExA
wiz8--demo--wiz8--8acda50afe39,00610584,.data,initialized,string,6,5,address-taken,,00610590,12,srMeshModel
wiz8--demo--wiz8--8acda50afe39,00610590,.data,initialized,string,5,5,address-taken,,00610598,8,srModel
wiz8--demo--wiz8--8acda50afe39,00610598,.data,initialized,string,2,1,address-taken,,006105a8,16,srTextureMap
wiz8--demo--wiz8--8acda50afe39,006105a8,.data,initialized,string,15,15,address-taken,,006105b8,16,srTextureIFace
wiz8--demo--wiz8--8acda50afe39,006105b8,.data,initialized,string,2,1,address-taken,,006105c4,12,srCamera
wiz8--demo--wiz8--8acda50afe39,006105c4,.data,initialized,string,2,1,address-taken,,006105d0,12,srScene
wiz8--demo--wiz8--8acda50afe39,006105d0,.data,initialized,data,4,1,read write,1,006105d4,4,
wiz8--demo--wiz8--8acda50afe39,006105d4,.data,initialized,data,2,2,read write,4,006105d8,4,
wiz8--demo--wiz8--8acda50afe39,006105d8,.data,initialized,data,6,5,address-taken,,0061060a,50,
wiz8--demo--wiz8--8acda50afe39,0061060a,.data,initialized,string,9,7,address-taken,,0061063c,50,Arnika2
wiz8--demo--wiz8--8acda50afe39,0061063c,.data,initialized,code-pointer,3,2,address-taken,,00610640,4,
wiz8--demo--wiz8--8acda50afe39,00610640,.data,initialized,data,3,2,address-taken,,00610641,1,
wiz8--demo--wiz8--8acda50afe39,00610641,.data,initialized,data,3,2,address-taken,,00610642,1,
wiz8--demo--wiz8--8acda50afe39,00610642,.data,initialized,data,1,1,address-taken,,00611980,4926,
wiz8--demo--wiz8--8acda50afe39,00611980,.data,initialized,data,5,5,address-taken,,006119e0,96,
wiz8--demo--wiz8--8acda50afe39,006119e0,.data,initialized,data,3,1,address-taken read,4,006119e1,1,
wiz8--demo--wiz8--8acda50afe39,006119e1,.data,initialized,data,1,1,address-taken,,006119e6,5,
wiz8--demo--wiz8--8acda50afe39,006119e6,.data,initialized,data,1,1,address-taken,,00611a90,170,
wiz8--demo--wiz8--8acda50afe39,00611a90,.data,initialized,data,1,1,address-taken,,00611a94,4,
wiz8--demo--wiz8--8acda50afe39,00611a94,.data,initialized,data,1,1,address-taken,,00611a98,4,
wiz8--demo--wiz8--8acda50afe39,00611a98,.data,initialized,string,4,2,address-taken,,00611aa4,12,%s\Bitmaps
wiz8--demo--wiz8--8acda50afe39,00611aa4,.data,initialized,string,1,1,address-taken,,00611ab0,12,sky%c.%s
wiz8--demo--wiz8--8acda50afe39,00611ab0,.data,initialized,string,1,1,address-taken,,00611abc,12,level%c.%s
wiz8--demo--wiz8--8acda50afe39,00611abc,.data,initialized,string,1,1,address-taken,,00611acc,16,DefaultLevel.%s
wiz8--demo--wiz8--8acda50afe39,00611acc,.data,initialized,string,2,1,address-taken,,00611ad4,8,%s\Test
wiz8--demo--wiz8--8acda50afe39,00611ad4,.data,initialized,string,6,3,address-taken,,00611adc,8,%s.%s
wiz8--demo--wiz8--8acda50afe39,00611adc,.data,initialized,code-pointer,7,1,address-taken,,00611ae0,4,
wiz8--demo--wiz8--8acda50afe39,00611ae0,.data,initialized,string,12,4,address-taken,,00611ae8,8,Levels
wiz8--demo--wiz8--8acda50afe39,00611ae8,.data,initialized,string,1,1,address-taken,,00611b04,28,ulLevel < TEST_LEVEL_COUNT
wiz8--demo--wiz8--8acda50afe39,00611b04,.data,initialized,string,21,4,address-taken,,00611b2c,40,E:\Wizardry 8\Engine Code\Levels.cpp
wiz8--demo--wiz8--8acda50afe39,00611b2c,.data,initialized,string,19,16,address-taken,,00611b38,12,%s\%s.%s
wiz8--demo--wiz8--8acda50afe39,00611b38,.data,initialized,code-pointer,1,1,address-taken,,00611b3c,4,
wiz8--demo--wiz8--8acda50afe39,00611b3c,.data,initialized,string,1,1,address-taken,,00611b48,12,%3s%02d
wiz8--demo--wiz8--8acda50afe39,00611b48,.data,initialized,string,24,12,address-taken,,00611b60,24,Saves\CurrentGame.SAV
wiz8--demo--wiz8--8acda50afe39,00611b60,.data,initialized,string,1,1,address-taken,,00611b98,56,LoadLevel: ERROR - LoadWorld/Scene for level %d failed
wiz8--demo--wiz8--8acda50afe39,00611b98,.data,initialized,string,1,1,address-taken,,00611bac,20,Loading level...
wiz8--demo--wiz8--8acda50afe39,00611bac,.data,initialized,string,2,2,address-taken,,00611bbc,16,Adventure.MPL
wiz8--demo--wiz8--8acda50afe39,00611bbc,.data,initialized,string,2,2,address-taken,,00611bc4,8,%s.MPL
wiz8--demo--wiz8--8acda50afe39,00611bc4,.data,initialized,string,2,2,address-taken,,00611bd8,20,Data\Music\%s.MPL
wiz8--demo--wiz8--8acda50afe39,00611bd8,.data,initialized,string,1,1,address-taken,,00611c10,56,LoadLevel: ERROR - LevelFilesExist failed for level %d
wiz8--demo--wiz8--8acda50afe39,00611c10,.data,initialized,string,1,1,address-taken,,00611c2c,28,iLevel < TEST_LEVEL_COUNT
wiz8--demo--wiz8--8acda50afe39,00611c2c,.data,initialized,string,5,4,address-taken,,00611c38,12,srClipPlane
wiz8--demo--wiz8--8acda50afe39,00611c38,.data,initialized,string,1,1,address-taken,,00611c68,48,UnloadLevel: ERROR - TriggerReleaseLists failed
wiz8--demo--wiz8--8acda50afe39,00611c68,.data,initialized,string,1,1,address-taken,,00611c98,48,UnloadLevel: ERROR - ReleaseMonsterLists failed
wiz8--demo--wiz8--8acda50afe39,00611c98,.data,initialized,string,1,1,address-taken,,00611cc8,48,UnloadLevel: ERROR - ReleaseItemLists failed
wiz8--demo--wiz8--8acda50afe39,00611cc8,.data,initialized,string,1,1,address-taken,,00611cf4,44,UnloadLevel: ERROR - SaveLevelStatus failed
wiz8--demo--wiz8--8acda50afe39,00611cf4,.data,initialized,string,1,1,address-taken,,00611d20,44,ChangeLevel: ERROR - LoadLevel %d failed
wiz8--demo--wiz8--8acda50afe39,00611d20,.data,initialized,string,1,1,address-taken,,00611d48,40,ChangeLevel: ERROR - UnloadLevel failed
wiz8--demo--wiz8--8acda50afe39,00611d48,.data,initialized,string,22,15,address-taken read,4,00611d4c,4,Saves
wiz8--demo--wiz8--8acda50afe39,00611d4c,.data,initialized,data,1,1,read,2,00611d50,4,
wiz8--demo--wiz8--8acda50afe39,00611d50,.data,initialized,string,1,1,address-taken,,00611d5c,12,Clouds0%d
wiz8--demo--wiz8--8acda50afe39,00611d5c,.data,initialized,string,2,2,address-taken,,00611d74,24,AnimatedCloudMaterial
wiz8--demo--wiz8--8acda50afe39,00611d74,.data,initialized,string,1,1,address-taken,,00611d7c,8,pMat
wiz8--demo--wiz8--8acda50afe39,00611d7c,.data,initialized,string,1,1,address-taken,,00611db0,52,LoadSky: ERROR - LoadWorld/Sky for level %d failed
wiz8--demo--wiz8--8acda50afe39,00611db0,.data,initialized,string,1,1,address-taken,,00611de8,56,LoadSky: ERROR - LevelFilesExist failed for level %d
wiz8--demo--wiz8--8acda50afe39,00611de8,.data,initialized,string,1,1,address-taken,,00611e2c,68,TranslateStringToLevel: ERROR - LevelFilesExist failed for l
wiz8--demo--wiz8--8acda50afe39,00611e2c,.data,initialized,string,1,1,address-taken,,00611e70,68,TranslateStringToLevel: ERROR - Level info not defined for l
wiz8--demo--wiz8--8acda50afe39,00611e70,.data,initialized,string,1,1,address-taken,,00611ea8,56,TranslateStringToLevel: ERROR - Invalid level index %d
wiz8--demo--wiz8--8acda50afe39,00611ea8,.data,initialized,string,1,1,address-taken,,00611ee0,56,TranslateStringToLevel: ERROR - Invalid key string %s
wiz8--demo--wiz8--8acda50afe39,00611ee0,.data,initialized,string,1,1,address-taken,,00611f14,52,TranslateLevelToString: ERROR - must send a string
wiz8--demo--wiz8--8acda50afe39,00611f14,.data,initialized,string,1,1,address-taken,,00611f4c,56,TranslateLevelToString: ERROR - Invalid level index %d
wiz8--demo--wiz8--8acda50afe39,00611f4c,.data,initialized,string,1,1,address-taken,,00611f80,52,GetLevelDirectory: ERROR - Invalid level index %d
wiz8--demo--wiz8--8acda50afe39,00611f80,.data,initialized,string,15,12,address-taken,,00611fa4,36,Data\Dialogs\DialogBackground.sti
wiz8--demo--wiz8--8acda50afe39,00611fa4,.data,initialized,data,1,1,address-taken,,00611fc0,28,
wiz8--demo--wiz8--8acda50afe39,00611fc0,.data,initialized,string,1,1,address-taken,,00611fd0,16,WIZ8_%d
wiz8--demo--wiz8--8acda50afe39,00611fd0,.data,initialized,data,1,1,address-taken,,00611fe4,20,
wiz8--demo--wiz8--8acda50afe39,00611fe4,.data,initialized,data,1,1,address-taken,,00612024,64,
wiz8--demo--wiz8--8acda50afe39,00612024,.data,initialized,string,2,1,address-taken,,00612054,48,ReadOctFile: Octree file longer than expected.
wiz8--demo--wiz8--8acda50afe39,00612054,.data,initialized,string,1,1,address-taken,,00612088,52,ReadOctFile: Couldn't read octree file terminator.
wiz8--demo--wiz8--8acda50afe39,00612088,.data,initialized,string,1,1,address-taken,,006120a8,32,m_pPropSunBits->Load(hOctFile)
wiz8--demo--wiz8--8acda50afe39,006120a8,.data,initialized,string,1,1,address-taken,,006120d4,44,ReadOctFile: Failure reading Prop Sun Bits.
wiz8--demo--wiz8--8acda50afe39,006120d4,.data,initialized,string,1,1,address-taken,,006120e4,16,m_pPropSunBits
wiz8--demo--wiz8--8acda50afe39,006120e4,.data,initialized,string,1,1,address-taken,,00612114,48,ReadOctFile: Couldn't allocate Prop Sun Bits.
wiz8--demo--wiz8--8acda50afe39,00612114,.data,initialized,string,1,1,address-taken,,00612158,68,"ReadOctFile: Mesh, Prop, and Particle data longer than expec"
wiz8--demo--wiz8--8acda50afe39,00612158,.data,initialized,string,1,1,address-taken,,0061218c,52,ReadOctFile: Couldn't read Mesh Prop Link Table.
wiz8--demo--wiz8--8acda50afe39,0061218c,.data,initialized,string,1,1,address-taken,,0061219c,16,m_pusMeshProps
wiz8--demo--wiz8--8acda50afe39,0061219c,.data,initialized,string,1,1,address-taken,,006121d4,56,ReadOctFile: Couldn't allocate Mesh Prop Link Table.
wiz8--demo--wiz8--8acda50afe39,006121d4,.data,initialized,string,1,1,address-taken,,00612208,52,ReadOctFile: Couldn't read Mesh Prop Lookup Table.
wiz8--demo--wiz8--8acda50afe39,00612208,.data,initialized,string,1,1,address-taken,,0061221c,20,m_pusMeshPropLookup
wiz8--demo--wiz8--8acda50afe39,0061221c,.data,initialized,string,1,1,address-taken,,00612254,56,ReadOctFile: Couldn't allocate Mesh Prop Lookup Table.
wiz8--demo--wiz8--8acda50afe39,00612254,.data,initialized,string,1,1,address-taken,,0061228c,56,ReadOctFile: Couldn't read Mesh Particle Link Table.
wiz8--demo--wiz8--8acda50afe39,0061228c,.data,initialized,string,1,1,address-taken,,006122a0,20,m_pusMeshParticles
wiz8--demo--wiz8--8acda50afe39,006122a0,.data,initialized,string,1,1,address-taken,,006122dc,60,ReadOctFile: Couldn't allocate Mesh Particle Link Table.
wiz8--demo--wiz8--8acda50afe39,006122dc,.data,initialized,string,1,1,address-taken,,00612314,56,ReadOctFile: Couldn't read Mesh Particle Lookup Table.
wiz8--demo--wiz8--8acda50afe39,00612314,.data,initialized,string,1,1,address-taken,,0061232c,24,m_pusMeshParticleLookup
wiz8--demo--wiz8--8acda50afe39,0061232c,.data,initialized,string,1,1,address-taken,,00612368,60,ReadOctFile: Couldn't allocate Mesh Particle Lookup Table.
wiz8--demo--wiz8--8acda50afe39,00612368,.data,initialized,string,1,1,address-taken,,00612388,32,m_pAlphaBits->Load(hOctFile)
wiz8--demo--wiz8--8acda50afe39,00612388,.data,initialized,string,1,1,address-taken,,006123b4,44,ReadOctFile: Failure reading Alpha Bits.
wiz8--demo--wiz8--8acda50afe39,006123b4,.data,initialized,string,1,1,address-taken,,006123c4,16,m_pAlphaBits
wiz8--demo--wiz8--8acda50afe39,006123c4,.data,initialized,string,1,1,address-taken,,006123f0,44,ReadOctFile: Failure allocating Alpha Bits.
wiz8--demo--wiz8--8acda50afe39,006123f0,.data,initialized,string,1,1,address-taken,,00612430,64,ReadOctFile: Couldn't allocate polygon index list for region
wiz8--demo--wiz8--8acda50afe39,00612430,.data,initialized,string,1,1,address-taken,,00612440,16,(i2 < 10000)
wiz8--demo--wiz8--8acda50afe39,00612440,.data,initialized,string,1,1,address-taken,,0061246c,44,ReadOctFile: Couldn't read submesh array.
wiz8--demo--wiz8--8acda50afe39,0061246c,.data,initialized,string,1,1,address-taken,,0061249c,48,ReadOctFile: Couldn't allocate submesh array.
wiz8--demo--wiz8--8acda50afe39,0061249c,.data,initialized,string,1,1,address-taken,,006124cc,48,ReadOctFile: PreRegions longer than expected.
wiz8--demo--wiz8--8acda50afe39,006124cc,.data,initialized,string,1,1,address-taken,,006124f8,44,ReadOctFile: Couldn't read region array.
wiz8--demo--wiz8--8acda50afe39,006124f8,.data,initialized,string,1,1,address-taken,,00612528,48,ReadOctFile: Couldn't allocate region array.
wiz8--demo--wiz8--8acda50afe39,00612528,.data,initialized,string,1,1,address-taken,,00612554,44,ReadOctFile: Couldn't read Trigger list.
wiz8--demo--wiz8--8acda50afe39,00612554,.data,initialized,string,1,1,address-taken,,00612584,48,ReadOctFile: Couldn't allocate Trigger list.
wiz8--demo--wiz8--8acda50afe39,00612584,.data,initialized,string,1,1,address-taken,,006125b0,44,ReadOctFile: Couldn't read GD Poly list.
wiz8--demo--wiz8--8acda50afe39,006125b0,.data,initialized,string,1,1,address-taken,,006125e0,48,ReadOctFile: Couldn't allocate GD Poly list.
wiz8--demo--wiz8--8acda50afe39,006125e0,.data,initialized,string,1,1,address-taken,,00612608,40,ReadOctFile: Couldn't read region list.
wiz8--demo--wiz8--8acda50afe39,00612608,.data,initialized,string,1,1,address-taken,,00612634,44,ReadOctFile: Couldn't allocate region list.
wiz8--demo--wiz8--8acda50afe39,00612634,.data,initialized,string,1,1,address-taken,,00612664,48,ReadOctFile: Couldn't read Poly Lookup table.
wiz8--demo--wiz8--8acda50afe39,00612664,.data,initialized,string,1,1,address-taken,,00612698,52,ReadOctFile: Couldn't allocate Poly Lookup table.
wiz8--demo--wiz8--8acda50afe39,00612698,.data,initialized,string,1,1,address-taken,,006126c0,40,ReadOctFile: Couldn't read leaf grid.
wiz8--demo--wiz8--8acda50afe39,006126c0,.data,initialized,string,1,1,address-taken,,006126ec,44,ReadOctFile: Couldn't allocate Leaf grid.
wiz8--demo--wiz8--8acda50afe39,006126ec,.data,initialized,string,1,1,address-taken,,00612728,60,ReadOctFile: Couldn't read polygon index list for leaves.
wiz8--demo--wiz8--8acda50afe39,00612728,.data,initialized,string,1,1,address-taken,,00612768,64,ReadOctFile: Couldn't allocate polygon index list for leaves
wiz8--demo--wiz8--8acda50afe39,00612768,.data,initialized,string,1,1,address-taken,,00612794,44,ReadOctFile: Couldn't read octree leaves.
wiz8--demo--wiz8--8acda50afe39,00612794,.data,initialized,string,1,1,address-taken,,006127c4,48,ReadOctFile: Couldn't allocate octree leaves.
wiz8--demo--wiz8--8acda50afe39,006127c4,.data,initialized,string,1,1,address-taken,,006127f0,44,ReadOctFile: Couldn't read octree nodes.
wiz8--demo--wiz8--8acda50afe39,006127f0,.data,initialized,string,1,1,address-taken,,00612820,48,ReadOctFile: Couldn't allocate octree nodes.
wiz8--demo--wiz8--8acda50afe39,00612820,.data,initialized,string,4,1,address-taken,,00612848,40,fSuccess && (uiTerminator==0xffffffff)
wiz8--demo--wiz8--8acda50afe39,00612848,.data,initialized,string,1,1,address-taken,,00612880,56,ReadOctFile: Header of Oct file longer than expected.
wiz8--demo--wiz8--8acda50afe39,00612880,.data,initialized,string,1,1,address-taken,,0061288c,12,hOctFile
wiz8--demo--wiz8--8acda50afe39,0061288c,.data,initialized,string,25,9,address-taken,,006128b4,40,E:\Wizardry 8\Engine Code\Octree.cpp
wiz8--demo--wiz8--8acda50afe39,006128b4,.data,initialized,string,1,1,address-taken,,006128dc,40,ReadOctFile: Couldn't open octree file.
wiz8--demo--wiz8--8acda50afe39,006128dc,.data,initialized,string,1,1,address-taken,,0061291c,64,Attempting to run with LVL file only -- SOME FEATURES DISABL
wiz8--demo--wiz8--8acda50afe39,0061291c,.data,initialized,string,1,1,address-taken,,00612950,52,Cannot find or build current preprocessed files.
wiz8--demo--wiz8--8acda50afe39,00612950,.data,initialized,string,1,1,address-taken,,0061298c,60,Attempting to run with LVL file only -- NO COLLISION DATA.
wiz8--demo--wiz8--8acda50afe39,0061298c,.data,initialized,string,1,1,address-taken,,006129d8,76,Could not find WGD file. Cannot find or build current prepro
wiz8--demo--wiz8--8acda50afe39,006129d8,.data,initialized,string,1,1,address-taken,,006129e0,8,%s.WGD
wiz8--demo--wiz8--8acda50afe39,006129e0,.data,initialized,string,1,1,address-taken,,006129e8,8,%s.LVL
wiz8--demo--wiz8--8acda50afe39,006129e8,.data,initialized,string,1,1,address-taken,,00612a44,92,EXE OUT OF DATE: Program is older than File version--There i
wiz8--demo--wiz8--8acda50afe39,00612a44,.data,initialized,string,1,1,address-taken,,00612a4c,8,%s.PVL
wiz8--demo--wiz8--8acda50afe39,00612a4c,.data,initialized,string,2,2,address-taken,,00612a54,8,CD.ROM
wiz8--demo--wiz8--8acda50afe39,00612a54,.data,initialized,data,1,1,address-taken,,00612a58,4,
wiz8--demo--wiz8--8acda50afe39,00612a58,.data,initialized,string,1,1,address-taken,,00612a64,12,m_aulGDObjs
wiz8--demo--wiz8--8acda50afe39,00612a64,.data,initialized,string,1,1,address-taken,,00612a90,44,InitOctree: Couldn't allocate m_aulGDObjs.
wiz8--demo--wiz8--8acda50afe39,00612a90,.data,initialized,string,1,1,address-taken,,00612aa0,16,m_pfRegsVisited
wiz8--demo--wiz8--8acda50afe39,00612aa0,.data,initialized,string,1,1,address-taken,,00612ad0,48,InitOctree: Couldn't allocate m_pfRegsVisited.
wiz8--demo--wiz8--8acda50afe39,00612ad0,.data,initialized,string,1,1,address-taken,,00612af8,40,m_usNumPropsLoaded<(UINT16)m_ulNumProps
wiz8--demo--wiz8--8acda50afe39,00612af8,.data,initialized,string,1,1,address-taken,,00612b1c,36,Too many props loaded for Octree
wiz8--demo--wiz8--8acda50afe39,00612b1c,.data,initialized,string,1,1,address-taken,,00612b4c,48,m_usNumParticlesLoaded<(UINT16)m_ulNumParticles
wiz8--demo--wiz8--8acda50afe39,00612b4c,.data,initialized,string,1,1,address-taken,,00612b74,40,Too many particles loaded for Octree
wiz8--demo--wiz8--8acda50afe39,00612b74,.data,initialized,string,1,1,address-taken,,00612b90,28,usProp<=m_usMeshPropsLen
wiz8--demo--wiz8--8acda50afe39,00612b90,.data,initialized,string,1,1,address-taken,,00612bb0,32,Prop lookup index out of range
wiz8--demo--wiz8--8acda50afe39,00612bb0,.data,initialized,string,1,1,address-taken,,00612bd0,32,usProp<=m_usMeshParticlesLen
wiz8--demo--wiz8--8acda50afe39,00612bd0,.data,initialized,string,1,1,address-taken,,00612bf4,36,Particle lookup index out of range
wiz8--demo--wiz8--8acda50afe39,00612bf4,.data,initialized,data,1,1,address-taken,,00612c20,44,
wiz8--demo--wiz8--8acda50afe39,00612c20,.data,initialized,string,1,1,address-taken,,00612c28,8,%d  
wiz8--demo--wiz8--8acda50afe39,00612c28,.data,initialized,data,1,1,address-taken,,00612c6c,68,
wiz8--demo--wiz8--8acda50afe39,00612c6c,.data,initialized,data,1,1,address-taken,,00612cc4,88,
wiz8--demo--wiz8--8acda50afe39,00612cc4,.data,initialized,data,1,1,address-taken,,00612cf0,44,
wiz8--demo--wiz8--8acda50afe39,00612cf0,.data,initialized,string,3,3,address-taken,,00612cf8,8,.pts
wiz8--demo--wiz8--8acda50afe39,00612cf8,.data,initialized,string,2,2,address-taken,,00612d00,8,"%d, "
wiz8--demo--wiz8--8acda50afe39,00612d00,.data,initialized,string,1,1,address-taken,,00612d28,40,"Sample point: %f, %f, %f, Links Found: "
wiz8--demo--wiz8--8acda50afe39,00612d28,.data,initialized,string,1,1,address-taken,,00612d54,44,"Auto Region (%d, %d, %d) linked to meshes: "
