program,address,claimed_name,owner,confidence,name_origin,authority,aliases,source_path,source_line
wiz8,00506310,InitializeFactState,wiz8-game-state,strong,descriptive,descriptive,,,
wiz8,00506480,SaveFactState,wiz8-save-game,strong,descriptive,descriptive,,,
wiz8,005064a0,LoadFactState,wiz8-save-game,strong,descriptive,descriptive,,,
wiz8,00506670,HandleFactChange,wiz8-local-code,strong,descriptive,descriptive,,,
wiz8,005080f0,EvaluateFact,wiz8-local-code,strong,descriptive,descriptive,,,
wiz8,005090c0,MonsterKilled,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00509aa0,CreateNpcRuntimeNode,wiz8-npc-system,strong,descriptive,descriptive,,,
wiz8,0050a3c0,GetNpcMonsterInfo,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050a400,GetNpcMonster,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050a500,GetNpcDispositionBand,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050a520,SetNpcDispositionBand,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050a9c0,WillNpcTradeForItem,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050aa00,NpcRecordHasValue002,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050b2d0,UpdateNpc,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050b800,GetNpcState,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050b830,GetNPCItemListByID,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0050b870,GetNpcGroupEntry,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050b9b0,CountLeadingPartySlots,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050c140,AddNpcTopic,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050c190,NpcHasTopic,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050c770,GetNpcDisplayName,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050c9e0,NpcOffersService,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050ca30,MarkNpcOfKind,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050dd10,NpcKnowsFact,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050dd50,TellNpcFact,wiz8-npc-system,exact,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,0050dd80,FindNpcOfKind,wiz8-npc-system,strong,descriptive,descriptive,,Local Code\\NPC Manager.cpp,
wiz8,005100b0,GetMonsterGroupIndexByID,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\MonsterGroup.cpp,
wiz8,005101b0,GetMonsterGroupByListIndex,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\MonsterGroup.cpp,
wiz8,00510350,RecountActiveMonsterGroupMembers,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\MonsterGroup.cpp,
wiz8,00510b60,FindFirstMonsterByID,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00510bf0,FindNextExistingMonsterByID,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00511250,MonsterGroupCalcDefaultDisposition,wiz8-local-code,strong,original-runtime-string,string-backed,,,
wiz8,00511990,GiveBirthToMonster,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00512290,GetSaveGameLevel,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,005123f0,SaveGame,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00512920,LoadGame,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00512d00,VerifyDataSubdirs,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00512f70,SaveSlotFileExists,wiz8-save-game,exact,descriptive,descriptive,,Local Code\\LoadSaveGame.cpp,
wiz8,00513090,LoadStatusHeader,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00513260,SaveStatusHeader,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00513650,LoadItemStatus,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00513c20,LoadMonsterGroup,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00513d80,LoadMonster,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,005145a0,SaveMonsterStatus,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00514be0,SaveItemFile,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,Local Code\LoadSaveGame.cpp,
wiz8,00514c80,LoadItem,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,Local Code\LoadSaveGame.cpp,
wiz8,00514d50,ReadSaveChunks,wiz8-save-game,strong,descriptive,descriptive,,Local Code\\LoadSaveGame.cpp,
wiz8,00515090,SaveCharacter,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,005152b0,LoadCharacter,wiz8-save-game,strong,official-demo|original-runtime-string,string-backed,,,
wiz8,00515910,TakePendingSaveFlag,wiz8-save-game,exact,descriptive,descriptive,,Local Code\\LoadSaveGame.cpp,
wiz8,00515ac0,ReportSaveFailed,wiz8-save-game,exact,descriptive,descriptive,,Local Code\\LoadSaveGame.cpp,
wiz8,00517810,W8Vector005ED840::W8Vector005ED840,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00517870,W8Vector005ED840::~W8Vector005ED840,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00517890,W8GrowableVector<W8VectorElement005ED840 *>::scalar_deleting_destructor,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,005178c0,W8Vector005ED840::scalar_deleting_destructor,wiz8-engine-code,exact,descriptive,descriptive,,,
wiz8,00517950,SetDice,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517970,RollDice,wiz8-gameplay-database,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,005179b0,IntegerPower,wiz8-gameplay-database,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,005179d0,ClampInteger,wiz8-engine-code,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,005179f0,ClampUnsignedInteger,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517a10,CompareUnsignedDescending,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517a30,CompareSignedAscending,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517a50,CompareSignedDescending,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517a70,FormatString,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517a90,FormatWideString,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517ab0,ConvertStringToWide,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517ad0,ConvertWideStringToString,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517af0,FormatUnsignedIntegerWithCommas,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517bd0,TitleCaseString,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517c60,NormalizeAngle,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517ce0,ShortestAngleDistance,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517e20,UnionScreenRects,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517e70,ScreenPointInRect,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517ea0,StripMonsterNameSuffix,wiz8-gameplay-database,strong,descriptive,descriptive,,,
wiz8,00517ec0,CharacterPointerToPartySlot,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00517f30,IsPartyCharacterPointer,wiz8-character-system,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517f60,AdjustByteByPercent,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00517f90,AdjustIntegerByPercent,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00518150,GetRandomCharacter,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00518230,GetNextCharacter,wiz8-character-system,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,005182e0,FormatDebugMessage,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00518310,RPCPtrToPCSlot,wiz8-utility-functions,exact,original-runtime-string,string-backed,,Local Code\UtilityFunctions.cpp,
wiz8,005184b0,FreeStringTable,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00518b20,IsStringTableLoaded,wiz8-utility-functions,exact,descriptive,descriptive,,Local Code\UtilityFunctions.cpp,
wiz8,00519ba0,GetBestHandRangeCategory,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,00519be0,RangeCategoryUsesSightCondition,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051a730,GetMonsterActionRangeCategory,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051a800,GetBestMonsterAttackRange,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051a9a0,CalcRangeDistance,wiz8-character-system,strong,original-runtime-string,string-backed,,Local Code\\Combat Range.cpp,
wiz8,0051abe0,CloseFormationGap,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051ae60,AnyoneStandsAhead,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051b000,FrontRankScreens,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051b300,GetRangeConstant5EC360,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051b310,GetRangeConstant5EC35C,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Combat Range.cpp,
wiz8,0051b580,ReleaseGenericItemNames,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b5c0,FormatItemDisplayName,wiz8-gameplay-database,strong,descriptive,descriptive,,,
wiz8,0051b7b0,GetItemDisplayName,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b840,GetItemStackValue,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b8b0,GetItemUnitWeight,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b8e0,GetItemEquipClass,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b910,GetItemUnidentifiedNameIndex,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b940,ItemsShareEquipClass,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b990,ItemsShareUnidentifiedName,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051b9e0,GetItemInHand,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0051be50,DropItemInHand,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051bea0,AddPartyGold,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051bf40,SpendPartyGold,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051bf60,CreateItemIntoHandOrPool,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051bfd0,GetItemStackWeight,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051c020,ReplaceOrCreateItem,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0051c280,StoreItemWithCharacterOrParty,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051c300,AddItemToCharacter,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0051c4e0,GetItemDefaultEquipSlot,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051c850,GetItemEquipSlotGroup,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051c8b0,GetPairedEquipSlot,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051cc40,CanHoldItemsTogether,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051cce0,ItemHasSingledOutGenericName,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051cdb0,ItemHasQuantityKindFour,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051cea0,CanEquipItemInSlot,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051cf80,GetItemEquipSlotMask,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d0d0,BindEquippedItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d180,IsItemBoundToWearer,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d1c0,CanUnequipSlotItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d230,BindEveryPartyItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d610,CanCharacterUseItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051d7a0,AnyPartyMemberCanUseItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051dcb0,GetItemSpellPresentation,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051e760,RemoveCharacterItem,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0051e920,AddItemUses,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051e9f0,MergeItemUses,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051f2b0,CanItemLeaveItsSlot,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051f2f0,MergeItems,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0051f870,CountUsableCharacterItems,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,0051f8d0,AreAllHandSlotsEmpty,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005205b0,SortPartyItemPool,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520600,CompareItemsForPool,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520750,ItemHasHiddenProperties,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005207c0,ItemClassNormalizesTarget,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005207e0,GetItemSpellRange,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520880,GetItemSpell,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005208f0,TryIdentifyItemFor,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005209f0,PartyAttemptsToIdentifyItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520a70,CountIdentifyAttemptsNeeded,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520b40,ApplyIdentifyAttempt,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520bc0,RevealCharacterItemBindings,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520f20,IsItemWornByCharacter,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520f60,IsItemCarriedByCharacter,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00520f90,FindItemOnCharacter,wiz8-item-system,exact,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,005211a0,CountItemOnCharacter,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00521360,EveryCharacterHasItem,wiz8-item-system,strong,descriptive,descriptive,,Local Code\\PC Item.cpp,
wiz8,00521ef0,AddItemToParty,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,005222d0,GetOriginOfCharacterItem,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00522640,UpdateFactsAfterAcquiringItem,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00522fe0,SetCharacterCondition,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00523330,RemoveCharacterCondition,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,00523a80,ClearCharacterEnchantmentSlot,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,005241e0,CopyCharacterConditionsToTarget,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,00524250,CopyMonsterConditionsToCharacter,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,00524390,ClearMonsterEnchantmentSlot,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,00524400,TickMonsterEnchantmentSlot,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,005244a0,RemoveConditionFromEveryone,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,005246c0,RemoveConditionFromParty,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,00524720,RemoveAllConditionsFromParty,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Conditions & Enchantments.cpp,
wiz8,00528a80,AddLinesToMessageBox,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,005299b0,ShowString,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,0052a2f0,RecalculateCharacterHitPoints,wiz8-character-system,strong,descriptive,descriptive,,,
wiz8,0052a820,ApplyRolledHealthChangeToParty,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052abf0,CharacterDies,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052ad70,HealPartyByDice,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052add0,HealCharacter,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052af50,FatigueCharacter,wiz8-character-system,strong,original-runtime-string,string-backed,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b160,RestorePartyStaminaByDice,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b1c0,RestoreCharacterStamina,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b2f0,CharacterActionFatigueCost,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b480,SpendCharacterSpellPoints,wiz8-character-system,exact,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b4f0,RestoreCharacterRealmSpellPoints,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b550,DrainPartySpellPoints,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b590,DrainCharacterSpellPoints,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b6d0,DrainCharacterRealmSpellPoints,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b7e0,DamageCharacter,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052b910,RestoreCharacterSpellPointsEvenly,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052ba00,RestorePartySpellPoints,wiz8-character-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052beb0,MonsterReactsToBeingStruck,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052bfd0,HealMonster,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052c070,FatigueMonster,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052c140,RestoreMonsterStamina,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052c240,MonsterActionFatigueCost,wiz8-monster-system,strong,original-runtime-string,string-backed,,Local Code\\Health Stamina Mana.cpp,
wiz8,0052ff80,GetStringFromStringDatabase,fan-patch-oracle,strong,fan-patch-signature,external-semantic,,,
wiz8,005314f0,UpdateAllMonsterAI,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00532330,DestroyMonsterActionQueue,wiz8-monster-system,exact,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00532360,QueueMonsterAction,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,005324b0,GetGroupNearestDistance,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00534290,CanMonsterAimSpell,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00534cb0,AimFleeingMonster,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00534d50,IsMonsterControlPointInRange,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00535150,IsMonsterActionUsable,wiz8-monster-system,strong,descriptive,descriptive,,Local Code\\MonsterAI.cpp,
wiz8,00535ad0,GetFactionDisposition,wiz8-factions,strong,descriptive,descriptive,,,
wiz8,005360b0,FindFactionByName,wiz8-factions,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,005360f0,GetFactionValue,wiz8-factions,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536110,SetFactionFlag,wiz8-factions,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536130,GetFactionFlag,wiz8-factions,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536150,ResetTargetSource,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536170,ResetCombatSlot,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536190,IsTargetStillPresent,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,005369f0,ClearMonsterCombatSlot,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536a20,GetTargetNeededForAction,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536ad0,CanTargetMonster,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00536d60,CanTargetMonsterGroup,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537160,TargetMatchesNeeded,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537220,IsSpellTargetStillValidIn,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537270,IsSpellTargetOfNeededKind,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,005372b0,IsItemTargetOfNeededKind,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537330,GetTargetNeededForItem,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537b00,AimAtMonsterGroupMember,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00537ed0,PickNextTargetableGroup,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538280,PickNextTargetableGroupMember,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,005383e0,SelectNextGroupMemberByAngle,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538620,AimByKind,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538670,AimAtCharacter,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538710,AimAtPlace,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538c00,SetGroupHighlight,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538d10,SetTargetToCharacter,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538d60,SetTargetToMonster,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00538db0,SetTargetToGroup,wiz8-targeting,exact,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00539110,HighlightMonsterAsTarget,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00539480,TintHighlightedMonster,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00539570,UpdateAllMonsterHighlights,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00539630,SetMonsterHighlight,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
wiz8,00539870,ShowMonsterTargetMarker,wiz8-targeting,strong,descriptive,descriptive,,Local Code\\Targeting.cpp,
