program,module,table,class_name,enclosing_scope,subobject,table_rva,slot,target_rva,target_name,target_signature,resolution
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinFStream@@6BsrBinStream@@@,srBinFStream,,srBinStream,0x76a40,4,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinIStream@@@,srBinIAsyncStream,,srBinIStream,0x769f4,0,0x314e0,?vget@srBinIStream@@MAEGXZ,protected: virtual unsigned short __thiscall srBinIStream::vget(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinIStream@@@,srBinIAsyncStream,,srBinIStream,0x769f4,1,0x2eae0,?vread@srBinIAsyncStream@@UAEKPAXK@Z,"public: virtual unsigned long __thiscall srBinIAsyncStream::vread(void *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinStream@@@,srBinIAsyncStream,,srBinStream,0x769e0,0,0x2ef70,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinStream@@@,srBinIAsyncStream,,srBinStream,0x769e0,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinStream@@@,srBinIAsyncStream,,srBinStream,0x769e0,2,0x2ef80,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinStream@@@,srBinIAsyncStream,,srBinStream,0x769e0,3,0x2ef90,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIAsyncStream@@6BsrBinStream@@@,srBinIAsyncStream,,srBinStream,0x769e0,4,0x2efa0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinFStream@@@,srBinIFStream,,srBinFStream,0x76a8c,0,0x2f3b0,?pseek@srBinFStream@@MAEAAVsrBinStream@@K@Z,protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinFStream@@@,srBinIFStream,,srBinFStream,0x76a8c,1,0x2f340,?pseek@srBinFStream@@MAEAAVsrBinStream@@KW4e_seekDir@2@@Z,"protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long, enum srBinStream::e_seekDir)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinFStream@@@,srBinIFStream,,srBinFStream,0x76a8c,2,0x2f400,?ptell@srBinFStream@@MAEKXZ,protected: virtual unsigned long __thiscall srBinFStream::ptell(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinIStream@@@,srBinIFStream,,srBinIStream,0x76a84,0,0x2f850,?vget@srBinIFStream@@EAEGXZ,private: virtual unsigned short __thiscall srBinIFStream::vget(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinIStream@@@,srBinIFStream,,srBinIStream,0x76a84,1,0x2f870,?vread@srBinIFStream@@EAEKPAXK@Z,"private: virtual unsigned long __thiscall srBinIFStream::vread(void *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinStream@@@,srBinIFStream,,srBinStream,0x76a70,0,0x2fc00,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinStream@@@,srBinIFStream,,srBinStream,0x76a70,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinStream@@@,srBinIFStream,,srBinStream,0x76a70,2,0x2fc10,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinStream@@@,srBinIFStream,,srBinStream,0x76a70,3,0x2fc20,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIFStream@@6BsrBinStream@@@,srBinIFStream,,srBinStream,0x76a70,4,0x2fc30,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinIStream@@@,srBinIMStream,,srBinIStream,0x76b94,0,0x314e0,?vget@srBinIStream@@MAEGXZ,protected: virtual unsigned short __thiscall srBinIStream::vget(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinIStream@@@,srBinIMStream,,srBinIStream,0x76b94,1,0x30b50,?vread@srBinIMStream@@EAEKPAXK@Z,"private: virtual unsigned long __thiscall srBinIMStream::vread(void *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinStream@@@,srBinIMStream,,srBinStream,0x76b80,0,0x30db0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinStream@@@,srBinIMStream,,srBinStream,0x76b80,1,0x30dc0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinStream@@@,srBinIMStream,,srBinStream,0x76b80,2,0x30dd0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinStream@@@,srBinIMStream,,srBinStream,0x76b80,3,0x30de0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIMStream@@6BsrBinStream@@@,srBinIMStream,,srBinStream,0x76b80,4,0x30df0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinFStream@@@,srBinIOFStream,,srBinFStream,0x76adc,0,0x2f3b0,?pseek@srBinFStream@@MAEAAVsrBinStream@@K@Z,protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinFStream@@@,srBinIOFStream,,srBinFStream,0x76adc,1,0x2f340,?pseek@srBinFStream@@MAEAAVsrBinStream@@KW4e_seekDir@2@@Z,"protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long, enum srBinStream::e_seekDir)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinFStream@@@,srBinIOFStream,,srBinFStream,0x76adc,2,0x2f400,?ptell@srBinFStream@@MAEKXZ,protected: virtual unsigned long __thiscall srBinFStream::ptell(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinIStream@@@,srBinIOFStream,,srBinIStream,0x76ad4,0,0x2fe80,?vget@srBinIOFStream@@EAEGXZ,private: virtual unsigned short __thiscall srBinIOFStream::vget(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinIStream@@@,srBinIOFStream,,srBinIStream,0x76ad4,1,0x2fea0,?vread@srBinIOFStream@@EAEKPAXK@Z,"private: virtual unsigned long __thiscall srBinIOFStream::vread(void *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinOStream@@@,srBinIOFStream,,srBinOStream,0x76acc,0,0x2fe50,?vput@srBinIOFStream@@EAEGD@Z,private: virtual unsigned short __thiscall srBinIOFStream::vput(char),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinOStream@@@,srBinIOFStream,,srBinOStream,0x76acc,1,0x2fe30,?vwrite@srBinIOFStream@@EAEKPBXK@Z,"private: virtual unsigned long __thiscall srBinIOFStream::vwrite(void const *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinStream@@@,srBinIOFStream,,srBinStream,0x76ab8,0,0x302f0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinStream@@@,srBinIOFStream,,srBinStream,0x76ab8,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinStream@@@,srBinIOFStream,,srBinStream,0x76ab8,2,0x30300,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinStream@@@,srBinIOFStream,,srBinStream,0x76ab8,3,0x30310,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIOFStream@@6BsrBinStream@@@,srBinIOFStream,,srBinStream,0x76ab8,4,0x30320,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6B0@@,srBinIStream,,srBinIStream,0x76a10,0,0x314e0,?vget@srBinIStream@@MAEGXZ,protected: virtual unsigned short __thiscall srBinIStream::vget(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6B0@@,srBinIStream,,srBinIStream,0x76a10,1,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6BsrBinStream@@@,srBinIStream,,srBinStream,0x769fc,0,0x31d40,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6BsrBinStream@@@,srBinIStream,,srBinStream,0x769fc,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6BsrBinStream@@@,srBinIStream,,srBinStream,0x769fc,2,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6BsrBinStream@@@,srBinIStream,,srBinStream,0x769fc,3,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinIStream@@6BsrBinStream@@@,srBinIStream,,srBinStream,0x769fc,4,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinFStream@@@,srBinOFStream,,srBinFStream,0x76b30,0,0x2f3b0,?pseek@srBinFStream@@MAEAAVsrBinStream@@K@Z,protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinFStream@@@,srBinOFStream,,srBinFStream,0x76b30,1,0x2f340,?pseek@srBinFStream@@MAEAAVsrBinStream@@KW4e_seekDir@2@@Z,"protected: virtual class srBinStream & __thiscall srBinFStream::pseek(unsigned long, enum srBinStream::e_seekDir)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinFStream@@@,srBinOFStream,,srBinFStream,0x76b30,2,0x2f400,?ptell@srBinFStream@@MAEKXZ,protected: virtual unsigned long __thiscall srBinFStream::ptell(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinOStream@@@,srBinOFStream,,srBinOStream,0x76b3c,0,0x309a0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinOStream@@@,srBinOFStream,,srBinOStream,0x76b3c,1,0x309b0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinStream@@@,srBinOFStream,,srBinStream,0x76b44,0,0x30960,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinStream@@@,srBinOFStream,,srBinStream,0x76b44,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinStream@@@,srBinOFStream,,srBinStream,0x76b44,2,0x30970,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinStream@@@,srBinOFStream,,srBinStream,0x76b44,3,0x30980,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOFStream@@6BsrBinStream@@@,srBinOFStream,,srBinStream,0x76b44,4,0x30990,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinOStream@@@,srBinOMStream,,srBinOStream,0x76bc4,0,0x31da0,?vput@srBinOStream@@MAEGD@Z,protected: virtual unsigned short __thiscall srBinOStream::vput(char),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinOStream@@@,srBinOMStream,,srBinOStream,0x76bc4,1,0x30fd0,?vwrite@srBinOMStream@@EAEKPBXK@Z,"private: virtual unsigned long __thiscall srBinOMStream::vwrite(void const *, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinStream@@@,srBinOMStream,,srBinStream,0x76bb0,0,0x31440,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinStream@@@,srBinOMStream,,srBinStream,0x76bb0,1,0x31450,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinStream@@@,srBinOMStream,,srBinStream,0x76bb0,2,0x31460,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinStream@@@,srBinOMStream,,srBinStream,0x76bb0,3,0x31470,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOMStream@@6BsrBinStream@@@,srBinOMStream,,srBinStream,0x76bb0,4,0x31480,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6B0@@,srBinOStream,,srBinOStream,0x76afc,0,0x31da0,?vput@srBinOStream@@MAEGD@Z,protected: virtual unsigned short __thiscall srBinOStream::vput(char),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6B0@@,srBinOStream,,srBinOStream,0x76afc,1,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6BsrBinStream@@@,srBinOStream,,srBinStream,0x76ae8,0,0x32120,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6BsrBinStream@@@,srBinOStream,,srBinStream,0x76ae8,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6BsrBinStream@@@,srBinOStream,,srBinStream,0x76ae8,2,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6BsrBinStream@@@,srBinOStream,,srBinStream,0x76ae8,3,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinOStream@@6BsrBinStream@@@,srBinOStream,,srBinStream,0x76ae8,4,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinStream@@6B@,srBinStream,,,0x76970,0,0x322e0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinStream@@6B@,srBinStream,,,0x76970,1,0x32340,?getSize@srBinStream@@UAEKXZ,public: virtual unsigned long __thiscall srBinStream::getSize(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinStream@@6B@,srBinStream,,,0x76970,2,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinStream@@6B@,srBinStream,,,0x76970,3,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBinStream@@6B@,srBinStream,,,0x76970,4,0x6ff14,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,0,0x4af20,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,1,0x4af10,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,2,0x4af30,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,3,0x4aa30,?dump@srBounder@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srBounder::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,5,0x4b3d0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,6,0x4b080,?vInstance@srBounder@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srBounder::vInstance(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,7,0x4af90,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,8,0x4a6f0,?traverse@srBounder@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srBounder::traverse(class srNode::TraverseInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,9,0x4a6e0,?process@srBounder@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srBounder::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,11,0x4a800,?updateBounds@srBounder@@UAEXXZ,public: virtual void __thiscall srBounder::updateBounds(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBounder@@6B@,srBounder,,,0x76f30,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBoxFilter@@6B@,srBoxFilter,,,0x75350,0,0x3570,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBoxFilter@@6B@,srBoxFilter,,,0x75350,1,0x3470,?getName@srBoxFilter@@UBEPBDXZ,public: virtual char const * __thiscall srBoxFilter::getName(void) const,exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBoxFilter@@6B@,srBoxFilter,,,0x75350,2,0x32c0,?getWeight@srBoxFilter@@UBENN@Z,public: virtual double __thiscall srBoxFilter::getWeight(double) const,exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srBoxFilter@@6B@,srBoxFilter,,,0x75350,3,0x3320,?getSupport@srBoxFilter@@UBENXZ,public: virtual double __thiscall srBoxFilter::getSupport(void) const,exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,0,0x49390,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,1,0x49380,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,2,0x493a0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,3,0x48b70,?dump@srCamera@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srCamera::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,5,0x48310,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,6,0x48030,?vInstance@srCamera@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srCamera::vInstance(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,7,0x49400,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,8,0x504b0,?traverse@srNode@@UAEXAAVTraverseInfo@1@@Z,public: virtual void __thiscall srNode::traverse(class srNode::TraverseInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,9,0x47df0,?process@srCamera@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srCamera::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srCamera@@6B@,srCamera,,,0x76e40,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,0,0x49f50,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,1,0x49f40,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,2,0x49f60,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,3,0x49e40,?dump@srClipPlane@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srClipPlane::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,5,0x4a3b0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,6,0x4a160,?vInstance@srClipPlane@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srClipPlane::vInstance(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,7,0x49fc0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,8,0x49d40,?traverse@srClipPlane@@UAEXAAVTraverseInfo@srNode@@@Z,public: virtual void __thiscall srClipPlane::traverse(class srNode::TraverseInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,9,0x49ce0,?process@srClipPlane@@UAEXABUProcessInfo@srNode@@W4e_processType@3@@Z,"public: virtual void __thiscall srClipPlane::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,10,0x50510,?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,11,0x50500,?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srClipPlane@@6B@,srClipPlane,,,0x76ec0,12,0x50690,?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,0,0x5dfc0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,1,0x5dfb0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,2,0x5dfd0,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,3,0x5dbe0,?dump@srColorSurface@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srColorSurface::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,4,0xe050,?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,5,0x5df50,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,6,0x5ddb0,?vInstance@srColorSurface@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srColorSurface::vInstance(void),exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,7,0x5e030,,,internal
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,8,0x5b2e0,?getPixel@srColorSurfaceIFace@@UAEKJJ@Z,"public: virtual unsigned long __thiscall srColorSurfaceIFace::getPixel(long, long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,9,0x5b470,?setPixel@srColorSurfaceIFace@@UAEXJJK@Z,"public: virtual void __thiscall srColorSurfaceIFace::setPixel(long, long, unsigned long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,10,0x5c460,?getPixelRaw@srColorSurface@@UAEKJJ@Z,"public: virtual unsigned long __thiscall srColorSurface::getPixelRaw(long, long)",exported
wiz8--demo--sr--bb5f67e6a719,sr.dll,??_7srColorSurface@@6B@,srColorSurface,,,0x772d0,11,0x5c030,?setPixelRaw@srColorSurface@@UAEXJJK@Z,"public: virtual void __thiscall srColorSurface::setPixelRaw(long, long, unsigned long)",exported
