program,address,section,kind,slot_count,boundary,vptr_write_count,store_displacements,pure_virtual_slots,adjustor_thunk_slots,import_slots,allocation_sizes
wiz8--gog-base--wiz8--18a74ff61c65,005ef010,.rdata,vftable,1,code-reference-boundary,4,0x0 0xc,0,0,0,0x64
wiz8--gog-base--wiz8--18a74ff61c65,005ef014,.rdata,vftable,1,code-reference-boundary,4,0x8 0x7c 0x84,1,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef018,.rdata,vftable,1,code-reference-boundary,7,0x0 0x4c 0x70 0x7c 0x88,1,0,0,0x64
wiz8--gog-base--wiz8--18a74ff61c65,005ef01c,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x20
wiz8--gog-base--wiz8--18a74ff61c65,005ef020,.rdata,vftable,1,code-reference-boundary,1,0x84,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef024,.rdata,vftable,1,code-reference-boundary,1,0x80,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef028,.rdata,vftable,1,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef02c,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef034,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef050,.rdata,vftable,1,code-reference-boundary,1,0x80,1,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef054,.rdata,vftable,1,code-reference-boundary,1,0x88,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef058,.rdata,vftable,2,code-reference-boundary,1,0x84,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef060,.rdata,vftable,1,code-reference-boundary,1,0x80,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef064,.rdata,vftable,1,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef068,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef070,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef08c,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef090,.rdata,vftable,2,code-reference-boundary,0,,2,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef098,.rdata,vftable,1,code-reference-boundary,0,,1,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef09c,.rdata,vftable,7,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef0b8,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-base--wiz8--18a74ff61c65,005ef0d4,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef0dc,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x7c
wiz8--gog-base--wiz8--18a74ff61c65,005ef0f8,.rdata,vftable,2,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef100,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef108,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0xa0
wiz8--gog-base--wiz8--18a74ff61c65,005ef124,.rdata,vftable,2,code-reference-boundary,1,0x7c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef12c,.rdata,vftable,2,code-reference-boundary,1,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef134,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x84
wiz8--gog-base--wiz8--18a74ff61c65,005ef150,.rdata,vftable,2,code-reference-boundary,3,0x78,2,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef158,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-base--wiz8--18a74ff61c65,005ef174,.rdata,vftable,7,code-reference-boundary,1,0x0,0,0,0,0x78
wiz8--gog-base--wiz8--18a74ff61c65,005ef190,.rdata,vftable,1,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef1d8,.rdata,vftable,3,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef1e4,.rdata,vftable,12,code-reference-boundary,2,0x0,4,0,0,0x78|0xa0|0x100|0x624
wiz8--gog-base--wiz8--18a74ff61c65,005ef214,.rdata,vftable,1,code-reference-boundary,1,0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef218,.rdata,vftable,1,code-reference-boundary,4,0x0 0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef21c,.rdata,vftable,2,code-reference-boundary,2,0x4,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef224,.rdata,vftable,11,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef270,.rdata,vftable,2,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef278,.rdata,vftable,3,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef298,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef2b0,.rdata,vftable,20,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef310,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,0x10
wiz8--gog-base--wiz8--18a74ff61c65,005ef338,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef340,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef360,.rdata,vftable,1,code-reference-boundary,4,0x0,0,0,0,0x24
wiz8--gog-base--wiz8--18a74ff61c65,005ef364,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3b4,.rdata,vftable,3,code-reference-boundary,2,0x54,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3c0,.rdata,vftable,1,code-reference-boundary,2,0x50,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3c4,.rdata,vftable,1,code-reference-boundary,2,0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3c8,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3d8,.rdata,vftable,3,code-reference-boundary,1,0x54,3,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef3e4,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,0xc0
wiz8--gog-base--wiz8--18a74ff61c65,005ef434,.rdata,vftable,1,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef438,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef448,.rdata,vftable,2,code-reference-boundary,2,0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef450,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef460,.rdata,vftable,1,code-reference-boundary,2,0x34,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef464,.rdata,vftable,18,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4ac,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4bc,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4c0,.rdata,vftable,2,code-reference-boundary,2,0x8,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4c8,.rdata,vftable,1,code-reference-boundary,2,0x4,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4cc,.rdata,vftable,2,code-reference-boundary,2,0x0,0,0,0,0x70
wiz8--gog-base--wiz8--18a74ff61c65,005ef4d4,.rdata,vftable,2,code-reference-boundary,1,0x8,2,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4dc,.rdata,vftable,1,code-reference-boundary,1,0x4,1,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4e0,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef4f0,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,0x24
wiz8--gog-base--wiz8--18a74ff61c65,005ef530,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef534,.rdata,vftable,2,code-reference-boundary,2,0x0 0x4c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef53c,.rdata,vftable,4,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef570,.rdata,vftable,2,code-reference-boundary,2,0x74,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef578,.rdata,vftable,1,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef57c,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef5c0,.rdata,vftable,2,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef5c8,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,0x78
wiz8--gog-base--wiz8--18a74ff61c65,005ef5f8,.rdata,vftable,2,code-reference-boundary,2,0x70 0x74,2,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef610,.rdata,vftable,1,code-reference-boundary,2,0x34,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef614,.rdata,vftable,18,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef65c,.rdata,vftable,2,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef664,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef694,.rdata,vftable,2,code-reference-boundary,1,0x70,2,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef6b0,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef700,.rdata,vftable,20,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef750,.rdata,vftable,2,code-reference-boundary,6,0x0,0,0,0,0x34
wiz8--gog-base--wiz8--18a74ff61c65,005ef758,.rdata,vftable,2,code-reference-boundary,2,0x78,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef760,.rdata,vftable,2,code-reference-boundary,2,0x74,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef768,.rdata,vftable,4,code-reference-boundary,2,0x70,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef778,.rdata,vftable,12,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef7a8,.rdata,vftable,4,code-reference-boundary,1,0x70,4,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef7c8,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0xfc
wiz8--gog-base--wiz8--18a74ff61c65,005ef810,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0xb0
wiz8--gog-base--wiz8--18a74ff61c65,005ef894,.rdata,vftable,1,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef898,.rdata,vftable,1,code-reference-boundary,2,0x1c 0x2c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef89c,.rdata,vftable,1,code-reference-boundary,3,0x0 0x1c 0x2c,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005ef8b0,.rdata,vftable,15,code-reference-boundary,2,0x0,0,0,0,0x98
wiz8--gog-base--wiz8--18a74ff61c65,005ef910,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x144
wiz8--gog-base--wiz8--18a74ff61c65,005ef988,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x1ac
wiz8--gog-base--wiz8--18a74ff61c65,005ef9f0,.rdata,vftable,14,code-reference-boundary,3,0x0,0,0,0,0x90
wiz8--gog-base--wiz8--18a74ff61c65,005efa4c,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x270
wiz8--gog-base--wiz8--18a74ff61c65,005efa98,.rdata,vftable,1,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efab0,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,0x16c
wiz8--gog-base--wiz8--18a74ff61c65,005efaf8,.rdata,vftable,14,code-reference-boundary,3,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efb78,.rdata,vftable,14,code-reference-boundary,2,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efbc0,.rdata,vftable,15,code-reference-boundary,4,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efbfc,.rdata,vftable,15,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efc38,.rdata,vftable,15,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efc88,.rdata,vftable,16,code-reference-boundary,5,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efcc8,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,0x14c
wiz8--gog-base--wiz8--18a74ff61c65,005efd08,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,
wiz8--gog-base--wiz8--18a74ff61c65,005efd48,.rdata,vftable,16,code-reference-boundary,1,0x0,0,0,0,0x14c
wiz8--gog-base--wiz8--18a74ff61c65,005efdc0,.rdata,vftable,14,gap,2,0x0,0,0,0,0x1b00
wiz8--gog-base--wiz8--18a74ff61c65,005efe6c,.rdata,vftable,2,non-code-slot,0,,0,0,0,
