program,vtable,slot_index,target,kind,import_name,import_signature,adjust,thunk_target
wiz8--demo--wiz8--8acda50afe39,005f7f88,6,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f7f88,7,0042a1b0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7f88,8,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f7f88,9,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f7f88,10,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,0,0042a2f0,import-thunk,sr.dll!?sGetClassName@srMaterialIFace@@SAPBDXZ,public: static char const * __cdecl srMaterialIFace::sGetClassName(void),,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,1,0042a2e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,2,0042a300,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,3,005eb368,import-thunk,sr.dll!?dump@srClass@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srClass::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,5,0042a640,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,6,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fb4,7,0042a340,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fd4,0,0042a810,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7fd8,0,0042a7e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7ff0,0,0042c070,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7ff0,1,004d8f90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f7ff0,2,004f9cb0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8000,0,0042c350,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8004,0,0042c380,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8008,0,0042c3b0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f800c,0,0042c320,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8024,0,0043a500,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8038,0,0043a530,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8098,0,0043aad0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8098,1,005eb3a4,import-thunk,sr.dll!?getAscTime@srTimer@@UAEPADPADW4e_timerReadControl@1@@Z,"public: virtual char * __thiscall srTimer::getAscTime(char *, enum srTimer::e_timerReadControl)",,
wiz8--demo--wiz8--8acda50afe39,005f8098,2,005eb39e,import-thunk,sr.dll!?pause@srTimer@@UAEHXZ,public: virtual int __thiscall srTimer::pause(void),,
wiz8--demo--wiz8--8acda50afe39,005f8098,3,005eb398,import-thunk,sr.dll!?resume@srTimer@@UAEKXZ,public: virtual unsigned long __thiscall srTimer::resume(void),,
wiz8--demo--wiz8--8acda50afe39,005f8098,4,005eb392,import-thunk,sr.dll!?reset@srTimer@@UAEHHHH@Z,"public: virtual int __thiscall srTimer::reset(int, int, int)",,
wiz8--demo--wiz8--8acda50afe39,005f8098,5,005eb38c,import-thunk,sr.dll!?getMsTime@srTimer@@UAEKW4e_timerReadControl@1@@Z,public: virtual unsigned long __thiscall srTimer::getMsTime(enum srTimer::e_timerReadControl),,
wiz8--demo--wiz8--8acda50afe39,005f8098,6,005eb386,import-thunk,sr.dll!?getTime@srTimer@@UAENW4e_timerReadControl@1@@Z,public: virtual double __thiscall srTimer::getTime(enum srTimer::e_timerReadControl),,
wiz8--demo--wiz8--8acda50afe39,005f8098,7,005eb380,import-thunk,sr.dll!?getUTime@srTimer@@UAEKAAVsrQuadWord@@W4e_timerReadControl@1@@Z,"public: virtual unsigned long __thiscall srTimer::getUTime(class srQuadWord &, enum srTimer::e_timerReadControl)",,
wiz8--demo--wiz8--8acda50afe39,005f8098,8,005eb37a,import-thunk,sr.dll!?getUTime@srTimer@@UAEKW4e_timerReadControl@1@@Z,public: virtual unsigned long __thiscall srTimer::getUTime(enum srTimer::e_timerReadControl),,
wiz8--demo--wiz8--8acda50afe39,005f8098,9,005eb374,import-thunk,sr.dll!?getRawTime@srTimer@@UAEKAAVsrQuadWord@@W4e_timerReadControl@1@@Z,"public: virtual unsigned long __thiscall srTimer::getRawTime(class srQuadWord &, enum srTimer::e_timerReadControl)",,
wiz8--demo--wiz8--8acda50afe39,005f8098,10,005eb36e,import-thunk,sr.dll!?getRawTime@srTimer@@UAEKW4e_timerReadControl@1@@Z,public: virtual unsigned long __thiscall srTimer::getRawTime(enum srTimer::e_timerReadControl),,
wiz8--demo--wiz8--8acda50afe39,005f80c4,0,0043aa50,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f80cc,0,0043bf40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8100,0,004474c0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,0,00446e30,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,1,00446e20,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,2,00446e40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,3,005eb368,import-thunk,sr.dll!?dump@srClass@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srClass::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f8104,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f8104,5,0043ceb0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,6,004473a0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8104,7,00446e80,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,0,00446e30,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,1,00446e20,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,2,00446e40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,3,005eb368,import-thunk,sr.dll!?dump@srClass@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srClass::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f8124,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f8124,5,00447220,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,6,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f8124,7,00446e80,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f814c,0,00447370,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f814c,1,00445c30,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8154,0,00447250,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f815c,0,00447370,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f815c,1,004460f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8164,0,00447250,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8170,0,00447320,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8174,0,00447570,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8178,0,00447540,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f817c,0,00447280,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8180,0,00447520,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8184,0,004474f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8188,0,004475c0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f818c,0,00447590,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81e0,0,0044c080,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81e0,1,004502e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81e8,0,004502c0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81ec,0,00450290,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81f0,0,004501f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81f0,1,00450190,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f81f8,0,0044d240,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8220,0,00452d30,import-thunk,sr.dll!?sGetClassName@srNode@@SAPBDXZ,public: static char const * __cdecl srNode::sGetClassName(void),,
wiz8--demo--wiz8--8acda50afe39,005f8220,1,00452d20,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8220,2,00452d40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8220,3,005eb3b6,import-thunk,sr.dll!?dump@srNode@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srNode::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f8220,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f8220,5,00450730,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8220,6,005eb3b0,import-thunk,sr.dll!?vInstance@srNode@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srNode::vInstance(void),,
wiz8--demo--wiz8--8acda50afe39,005f8220,7,00452d80,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8220,8,005eb284,import-thunk,sr.dll!?traverse@srNode@@UAEXAAVTraverseInfo@1@@Z,public: virtual void __thiscall srNode::traverse(class srNode::TraverseInfo &),,
wiz8--demo--wiz8--8acda50afe39,005f8220,9,005eb3aa,import-thunk,sr.dll!?process@srNode@@UAEXABUProcessInfo@1@W4e_processType@1@@Z,"public: virtual void __thiscall srNode::process(struct srNode::ProcessInfo const &, enum srNode::e_processType)",,
wiz8--demo--wiz8--8acda50afe39,005f8220,10,005eb2a2,import-thunk,sr.dll!?getLocalBounds@srNode@@UAEXAAUBoundInfo@1@@Z,public: virtual void __thiscall srNode::getLocalBounds(struct srNode::BoundInfo &),,
wiz8--demo--wiz8--8acda50afe39,005f8220,11,005eb29c,import-thunk,sr.dll!?updateBounds@srNode@@UAEXXZ,public: virtual void __thiscall srNode::updateBounds(void),,
wiz8--demo--wiz8--8acda50afe39,005f8220,12,005eb296,import-thunk,sr.dll!?processSignal@srNode@@MAEHKPAX@Z,"protected: virtual int __thiscall srNode::processSignal(unsigned long, void *)",,
wiz8--demo--wiz8--8acda50afe39,005f827c,0,00453030,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8280,0,00453000,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8284,0,00452fc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8288,0,00452f90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f828c,0,00452f50,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8290,0,00452f20,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8294,0,00452e90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8298,0,00452e50,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f829c,0,00453180,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82a0,0,00453150,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82a4,0,00453110,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82a8,0,004530e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82ac,0,004530a0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82b0,0,00453070,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82d0,0,00452f00,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82d4,0,00452ed0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82e8,0,00453490,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82e8,1,00454c40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82e8,2,00454c50,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82e8,3,004a9a80,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f82e8,4,00457400,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f833c,0,004575d0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8340,0,004575a0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8408,0,0046f960,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f840c,0,0046f930,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,0,004770f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,1,004770e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,2,00477100,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,3,005eb320,import-thunk,sr.dll!?dump@srMeshModel@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srMeshModel::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f846c,4,005eb31a,import-thunk,sr.dll!?verify@srMeshModel@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srMeshModel::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f846c,5,00473e20,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,6,004777f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,7,004771a0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,8,00474d60,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,9,00474d10,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,10,005eb302,import-thunk,sr.dll!?render@srMeshModel@@UAEXAAVsrGERD@@@Z,public: virtual void __thiscall srMeshModel::render(class srGERD &),,
wiz8--demo--wiz8--8acda50afe39,005f846c,11,005eb2fc,import-thunk,sr.dll!?updateAllClients@srModel@@UAEXW4e_update@Client@1@@Z,public: virtual void __thiscall srModel::updateAllClients(enum srModel::Client::e_update),,
wiz8--demo--wiz8--8acda50afe39,005f846c,12,005eb2f6,import-thunk,sr.dll!?reindexPolygons@srMeshModel@@UAEXPBK@Z,public: virtual void __thiscall srMeshModel::reindexPolygons(unsigned long const *),,
wiz8--demo--wiz8--8acda50afe39,005f846c,13,005eb2f0,import-thunk,sr.dll!?reindexVertices@srMeshModel@@UAEXPBK@Z,public: virtual void __thiscall srMeshModel::reindexVertices(unsigned long const *),,
wiz8--demo--wiz8--8acda50afe39,005f846c,14,00475200,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,15,00475770,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,16,004732f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f846c,17,005eb2d8,import-thunk,sr.dll!?updateTriMesh@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::updateTriMesh(void),,
wiz8--demo--wiz8--8acda50afe39,005f846c,18,005eb2d2,import-thunk,sr.dll!?calculateBounds@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculateBounds(void),,
wiz8--demo--wiz8--8acda50afe39,005f846c,19,005eb2cc,import-thunk,sr.dll!?calculatePolygonNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculatePolygonNormals(void),,
wiz8--demo--wiz8--8acda50afe39,005f846c,20,005eb2c6,import-thunk,sr.dll!?calculateVertexNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculateVertexNormals(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c0,0,00477ce0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c4,0,00477cc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,0,004770f0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,1,004770e0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,2,00477100,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,3,005eb320,import-thunk,sr.dll!?dump@srMeshModel@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srMeshModel::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f84c8,4,005eb31a,import-thunk,sr.dll!?verify@srMeshModel@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srMeshModel::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,5,00477700,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,6,005eb314,import-thunk,sr.dll!?vInstance@srMeshModel@@UAEPAVsrClass@@XZ,public: virtual class srClass * __thiscall srMeshModel::vInstance(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,7,004771a0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f84c8,8,005eb30e,import-thunk,sr.dll!?getBoundingSphere@srMeshModel@@UAEHAAV?$srVector3T@M@@AAM@Z,"public: virtual int __thiscall srMeshModel::getBoundingSphere(class srVector3T<float> &, float &)",,
wiz8--demo--wiz8--8acda50afe39,005f84c8,9,005eb308,import-thunk,sr.dll!?getBoundingBox@srMeshModel@@UAEHAAV?$srVector3T@M@@0@Z,"public: virtual int __thiscall srMeshModel::getBoundingBox(class srVector3T<float> &, class srVector3T<float> &)",,
wiz8--demo--wiz8--8acda50afe39,005f84c8,10,005eb302,import-thunk,sr.dll!?render@srMeshModel@@UAEXAAVsrGERD@@@Z,public: virtual void __thiscall srMeshModel::render(class srGERD &),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,11,005eb2fc,import-thunk,sr.dll!?updateAllClients@srModel@@UAEXW4e_update@Client@1@@Z,public: virtual void __thiscall srModel::updateAllClients(enum srModel::Client::e_update),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,12,005eb2f6,import-thunk,sr.dll!?reindexPolygons@srMeshModel@@UAEXPBK@Z,public: virtual void __thiscall srMeshModel::reindexPolygons(unsigned long const *),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,13,005eb2f0,import-thunk,sr.dll!?reindexVertices@srMeshModel@@UAEXPBK@Z,public: virtual void __thiscall srMeshModel::reindexVertices(unsigned long const *),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,14,005eb2ea,import-thunk,sr.dll!?getTriMesh@srMeshModel@@UAEABUTriMesh@1@XZ,public: virtual struct srMeshModel::TriMesh const & __thiscall srMeshModel::getTriMesh(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,15,005eb2e4,import-thunk,sr.dll!?getTriMesh@srMeshModel@@UAEXAAUTriMesh@1@@Z,public: virtual void __thiscall srMeshModel::getTriMesh(struct srMeshModel::TriMesh &),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,16,005eb2de,import-thunk,sr.dll!?renderTriMesh@srMeshModel@@UAEXAAVsrGERD@@ABUTriMesh@1@@Z,"public: virtual void __thiscall srMeshModel::renderTriMesh(class srGERD &, struct srMeshModel::TriMesh const &)",,
wiz8--demo--wiz8--8acda50afe39,005f84c8,17,005eb2d8,import-thunk,sr.dll!?updateTriMesh@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::updateTriMesh(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,18,005eb2d2,import-thunk,sr.dll!?calculateBounds@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculateBounds(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,19,005eb2cc,import-thunk,sr.dll!?calculatePolygonNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculatePolygonNormals(void),,
wiz8--demo--wiz8--8acda50afe39,005f84c8,20,005eb2c6,import-thunk,sr.dll!?calculateVertexNormals@srMeshModel@@MAEXXZ,protected: virtual void __thiscall srMeshModel::calculateVertexNormals(void),,
wiz8--demo--wiz8--8acda50afe39,005f851c,0,00477c90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8520,0,00477dc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8524,0,00477d90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f852c,0,00477d40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8530,0,00477d10,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8534,0,00477d60,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8538,0,00478530,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8538,1,00478200,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,0,0047fbc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,1,0047fbb0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,2,0047fbd0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,3,0047efc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f85f0,5,0047ece0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,6,0047fef0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,7,0047fc70,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,8,0047eb30,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,9,005eb350,import-thunk,sr.dll!?getPriority@srTexture@@UAEMXZ,public: virtual float __thiscall srTexture::getPriority(void),,
wiz8--demo--wiz8--8acda50afe39,005f85f0,10,005eb34a,import-thunk,sr.dll!?getDimensions@srTexture@@UAEXAAUDimensions@srTextureIFace@@@Z,public: virtual void __thiscall srTexture::getDimensions(struct srTextureIFace::Dimensions &),,
wiz8--demo--wiz8--8acda50afe39,005f85f0,11,0047ef30,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,12,0047efc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,13,005eb338,import-thunk,sr.dll!?getTextureParms@srTexture@@UAEXAAUParameters@srTextureIFace@@@Z,public: virtual void __thiscall srTexture::getTextureParms(struct srTextureIFace::Parameters &),,
wiz8--demo--wiz8--8acda50afe39,005f85f0,14,005eb332,import-thunk,sr.dll!?getTextureName@srTextureIFace@@UAEPBDXZ,public: virtual char const * __thiscall srTextureIFace::getTextureName(void),,
wiz8--demo--wiz8--8acda50afe39,005f85f0,15,0047ed90,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f85f0,16,0047eb40,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,0,0047fbc0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,1,0047fbb0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,2,0047fbd0,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,3,005eb3c8,import-thunk,sr.dll!?dump@srTexture@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z,"public: virtual void __thiscall srTexture::dump(class std::basic_ostream<char, struct std::char_traits<char>> &)",,
wiz8--demo--wiz8--8acda50afe39,005f8634,4,005eb2ba,import-thunk,sr.dll!?verify@srClass@@UAEXW4e_verify@srRuntimeClass@@@Z,public: virtual void __thiscall srClass::verify(enum srRuntimeClass::e_verify),,
wiz8--demo--wiz8--8acda50afe39,005f8634,5,0047fe50,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,6,005eaf3a,pure-virtual,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,7,0047fc70,local,,,,
wiz8--demo--wiz8--8acda50afe39,005f8634,8,005eb3c2,import-thunk,sr.dll!?getTextureFrameHandle@srTexture@@UAEKXZ,public: virtual unsigned long __thiscall srTexture::getTextureFrameHandle(void),,
wiz8--demo--wiz8--8acda50afe39,005f8634,9,005eb350,import-thunk,sr.dll!?getPriority@srTexture@@UAEMXZ,public: virtual float __thiscall srTexture::getPriority(void),,
