program,funcinfo,state,to_state,kind,frame_offset,target,import_slot,import_name,import_signature,element_destructor
wiz8--demo--wiz8--8acda50afe39,005fd530,0,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd558,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd580,0,-1,pointer-import,-20,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fd580,1,-1,pointer,-20,00481020,,,,
wiz8--demo--wiz8--8acda50afe39,005fd580,2,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd580,3,2,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd580,4,2,pointer,-16,00480d90,,,,
wiz8--demo--wiz8--8acda50afe39,005fd5c8,0,-1,pointer,-16,00481020,,,,
wiz8--demo--wiz8--8acda50afe39,005fd5c8,1,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fd5f8,0,-1,pointer,-16,00480d90,,,,
wiz8--demo--wiz8--8acda50afe39,005fd5f8,1,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd628,0,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd650,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fd678,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd678,1,0,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd678,2,0,pointer,-16,00480d90,,,,
wiz8--demo--wiz8--8acda50afe39,005fd6b0,0,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd6b0,1,-1,pointer,-16,00483f10,,,,
wiz8--demo--wiz8--8acda50afe39,005fd6b0,2,1,pointer,-16,00477730,,,,
wiz8--demo--wiz8--8acda50afe39,005fd6e8,0,-1,pointer,-16,00483f10,,,,
wiz8--demo--wiz8--8acda50afe39,005fd6e8,1,0,pointer,-16,00477730,,,,
wiz8--demo--wiz8--8acda50afe39,005fd6e8,2,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd720,0,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd720,1,-1,pointer,-16,004840f0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd750,0,-1,pointer,-16,004840f0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd750,1,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd780,0,-1,pointer,-452,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd780,1,0,pointer,-452,0042a360,,,,
wiz8--demo--wiz8--8acda50afe39,005fd780,2,-1,pointer,-596,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd7b8,0,-1,pointer,-516,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd7e0,0,-1,pointer,-48,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd7e0,1,-1,pointer,-48,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd810,0,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd838,0,-1,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd860,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd888,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd888,1,0,pointer-import,-16,,005f7954,sr.dll!??1srModelInstance@@MAE@XZ,protected: virtual __thiscall srModelInstance::~srModelInstance(void),
wiz8--demo--wiz8--8acda50afe39,005fd888,2,0,pointer,-16,004840f0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd8c0,0,-1,pointer,4,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd8c0,1,-1,pointer,4,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd8f0,0,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd8f0,1,-1,pointer,-16,00487ec0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd8f0,2,1,pointer,-20,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd928,0,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd928,1,-1,pointer,-16,00487ec0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd928,2,1,pointer,-20,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd960,0,-1,pointer,-16,00487ec0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd960,1,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd990,0,-1,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd9b8,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fd9b8,1,0,pointer-import,-16,,005f78d0,sr.dll!??1srTexture@@MAE@XZ,protected: virtual __thiscall srTexture::~srTexture(void),
wiz8--demo--wiz8--8acda50afe39,005fd9b8,2,0,pointer,-16,00487ec0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd9b8,3,2,pointer,-20,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd9f8,0,-1,object,-248,00477af0,,,,
wiz8--demo--wiz8--8acda50afe39,005fd9f8,1,0,object,-232,00477af0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda28,0,-1,pointer,-44,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda28,1,-1,object,-28,0049a460,,,,
wiz8--demo--wiz8--8acda50afe39,005fda28,2,-1,object,-40,0048a270,,,,
wiz8--demo--wiz8--8acda50afe39,005fda60,0,-1,object,-84,004a0cc0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,0,-1,pointer,-880,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,1,-1,object,-800,0048c900,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,2,1,object,-140,005eb011,,,,0049a460
wiz8--demo--wiz8--8acda50afe39,005fda88,3,2,object,-816,00477af0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,4,3,object,-832,00477af0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,5,4,object,-428,005eb011,,,,0043a0e0
wiz8--demo--wiz8--8acda50afe39,005fda88,6,5,object,-268,005eb011,,,,0043a0e0
wiz8--demo--wiz8--8acda50afe39,005fda88,7,6,pointer,-880,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,8,6,pointer,-880,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fda88,9,6,pointer,-880,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdaf8,0,-1,pointer,-1568,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdaf8,1,0,pointer,-1568,0048f6f0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdaf8,2,1,pointer,-1568,0048f6d0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdaf8,3,2,pointer,-1568,0048f6d0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdaf8,4,3,pointer,-1568,0048f6d0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdb40,0,-1,object,-28,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdb68,0,-1,pointer,-24,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdb90,0,-1,pointer,-48,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbb8,0,-1,object,-28,004531a0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,0,-1,object-import,-68,,005f7530,sr.dll!??1srModeler@@UAE@XZ,public: virtual __thiscall srModeler::~srModeler(void),
wiz8--demo--wiz8--8acda50afe39,005fdbe0,1,0,object-import,-232,,005f79c8,sr.dll!??1Polygon@srModeler@@QAE@XZ,public: __thiscall srModeler::Polygon::~Polygon(void),
wiz8--demo--wiz8--8acda50afe39,005fdbe0,2,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,3,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,4,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,5,4,pointer,-16,0042a360,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,6,1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,7,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdbe0,8,1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdc48,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdc70,0,-1,pointer,-96,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdc70,1,0,pointer,-96,0042a360,,,,
wiz8--demo--wiz8--8acda50afe39,005fdca0,0,-1,pointer-import,-16,,005f76f8,sr.dll!??1srMaterialIFace@@UAE@XZ,public: virtual __thiscall srMaterialIFace::~srMaterialIFace(void),
wiz8--demo--wiz8--8acda50afe39,005fdca0,1,-1,pointer,-16,0042a360,,,,
wiz8--demo--wiz8--8acda50afe39,005fdca0,2,-1,pointer-import,-16,,005f771c,sr.dll!??1srMaterial@@MAE@XZ,protected: virtual __thiscall srMaterial::~srMaterial(void),
wiz8--demo--wiz8--8acda50afe39,005fdcd8,0,-1,pointer,-16,004953c0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdcd8,1,-1,pointer-import,-16,,005f771c,sr.dll!??1srMaterial@@MAE@XZ,protected: virtual __thiscall srMaterial::~srMaterial(void),
wiz8--demo--wiz8--8acda50afe39,005fdcd8,2,-1,pointer-import,-16,,005f76f8,sr.dll!??1srMaterialIFace@@UAE@XZ,public: virtual __thiscall srMaterialIFace::~srMaterialIFace(void),
wiz8--demo--wiz8--8acda50afe39,005fdcd8,3,-1,pointer-import,-16,,005f76fc,sr.dll!??1srClass@@MAE@XZ,protected: virtual __thiscall srClass::~srClass(void),
wiz8--demo--wiz8--8acda50afe39,005fdd18,0,-1,pointer-import,-16,,005f771c,sr.dll!??1srMaterial@@MAE@XZ,protected: virtual __thiscall srMaterial::~srMaterial(void),
wiz8--demo--wiz8--8acda50afe39,005fdd18,1,-1,pointer-import,-16,,005f76f8,sr.dll!??1srMaterialIFace@@UAE@XZ,public: virtual __thiscall srMaterialIFace::~srMaterialIFace(void),
wiz8--demo--wiz8--8acda50afe39,005fdd18,2,-1,pointer-import,-16,,005f76fc,sr.dll!??1srClass@@MAE@XZ,protected: virtual __thiscall srClass::~srClass(void),
wiz8--demo--wiz8--8acda50afe39,005fdd50,0,-1,pointer-import,-16,,005f76fc,sr.dll!??1srClass@@MAE@XZ,protected: virtual __thiscall srClass::~srClass(void),
wiz8--demo--wiz8--8acda50afe39,005fdd78,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdd78,1,0,pointer-import,-16,,005f76f8,sr.dll!??1srMaterialIFace@@UAE@XZ,public: virtual __thiscall srMaterialIFace::~srMaterialIFace(void),
wiz8--demo--wiz8--8acda50afe39,005fdd78,2,0,pointer,-16,0042a360,,,,
wiz8--demo--wiz8--8acda50afe39,005fdd78,3,0,pointer-import,-16,,005f771c,sr.dll!??1srMaterial@@MAE@XZ,protected: virtual __thiscall srMaterial::~srMaterial(void),
wiz8--demo--wiz8--8acda50afe39,005fddb8,0,-1,object,-1200,0049a460,,,,
wiz8--demo--wiz8--8acda50afe39,005fddb8,1,0,pointer,-1208,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fddb8,2,0,pointer,-1228,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fddf0,0,-1,object,-1164,0049a460,,,,
wiz8--demo--wiz8--8acda50afe39,005fde18,0,-1,pointer,-4120,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fde18,1,-1,pointer,-4120,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fde48,0,-1,pointer-import,-60,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fde48,1,-1,pointer,-60,0049e1c0,,,,
wiz8--demo--wiz8--8acda50afe39,005fde78,0,-1,pointer-import,-180,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fde78,1,-1,pointer,-180,0049e1c0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdea8,0,-1,pointer,-16,0049e1c0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdea8,1,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fded8,0,-1,pointer,4,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdf00,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fdf28,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fdf50,0,-1,pointer-import,-20,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fdf50,1,-1,pointer,-20,004a05e0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdf80,0,-1,pointer,-16,004a05e0,,,,
wiz8--demo--wiz8--8acda50afe39,005fdf80,1,-1,pointer-import,-16,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fdf80,2,-1,pointer-import,-16,,005f7a10,sr.dll!??1srIlluminator@@UAE@XZ,public: virtual __thiscall srIlluminator::~srIlluminator(void),
wiz8--demo--wiz8--8acda50afe39,005fdf80,3,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fdfc0,0,-1,pointer-import,-28,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fdfe8,0,-1,pointer-import,-16,,005f7a10,sr.dll!??1srIlluminator@@UAE@XZ,public: virtual __thiscall srIlluminator::~srIlluminator(void),
wiz8--demo--wiz8--8acda50afe39,005fdfe8,1,-1,pointer-import,-16,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fe018,0,-1,pointer-import,-16,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fe018,1,-1,pointer-import,-16,,005f7a10,sr.dll!??1srIlluminator@@UAE@XZ,public: virtual __thiscall srIlluminator::~srIlluminator(void),
wiz8--demo--wiz8--8acda50afe39,005fe018,2,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe050,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe078,0,-1,pointer-import,-16,,005f7a10,sr.dll!??1srIlluminator@@UAE@XZ,public: virtual __thiscall srIlluminator::~srIlluminator(void),
wiz8--demo--wiz8--8acda50afe39,005fe078,1,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe0a8,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe0d0,0,-1,pointer,-20,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe0d0,1,-1,pointer,-20,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe100,0,-1,pointer,-16,00450280,,,,
wiz8--demo--wiz8--8acda50afe39,005fe128,0,-1,pointer,-24,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe128,1,0,pointer,-20,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe158,0,-1,pointer,-16,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe180,0,-1,pointer,-24,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe180,1,0,pointer,-24,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe180,2,1,pointer,-20,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe1b8,0,-1,pointer,-132,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe1b8,1,0,pointer,-132,004a4980,,,,
wiz8--demo--wiz8--8acda50afe39,005fe1b8,2,1,pointer,-132,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe1b8,3,2,pointer,-132,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe1b8,4,3,pointer,-132,004a4820,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,0,-1,pointer,-32,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,1,0,pointer,-32,004a4980,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,2,1,pointer,-32,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,3,2,pointer,-32,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,4,3,pointer,-32,004a4820,,,,
wiz8--demo--wiz8--8acda50afe39,005fe200,5,-1,pointer,-28,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe250,0,-1,pointer,-16,004a4980,,,,
wiz8--demo--wiz8--8acda50afe39,005fe250,1,0,pointer,-16,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe250,2,1,pointer,-16,00477ab0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe250,3,2,pointer,-16,004a4820,,,,
wiz8--demo--wiz8--8acda50afe39,005fe290,0,-1,pointer,-36,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe290,1,0,pointer,-36,005eb011,,,,004a85d0
wiz8--demo--wiz8--8acda50afe39,005fe290,2,1,pointer,-52,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe290,3,1,pointer,-28,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe290,4,3,pointer-import,-28,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fe290,5,3,pointer,-28,004a05e0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe2e0,0,-1,pointer,-16,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe2e0,1,0,pointer,-16,005eb011,,,,004a85d0
wiz8--demo--wiz8--8acda50afe39,005fe310,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe338,0,-1,pointer,-772,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe338,1,-1,pointer,-780,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe368,0,-1,pointer,-20,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe368,1,0,pointer,-20,004a8720,,,,
wiz8--demo--wiz8--8acda50afe39,005fe368,2,1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe368,3,2,pointer,-16,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe3a8,0,-1,pointer,-16,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe3a8,1,0,pointer,-16,004a8720,,,,
wiz8--demo--wiz8--8acda50afe39,005fe3d8,0,-1,pointer,-16,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe3d8,1,0,pointer,-16,004a8720,,,,
wiz8--demo--wiz8--8acda50afe39,005fe408,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe430,0,-1,pointer,-16,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,0,-1,pointer,-32,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,1,0,pointer,-32,004534b0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,2,1,pointer,-40,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,3,1,pointer,-40,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,4,3,pointer-import,-40,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fe458,5,3,pointer,-40,004a05e0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,6,1,pointer,-40,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,7,1,pointer,-40,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,8,1,pointer,-40,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,9,1,pointer,-44,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,10,9,pointer,-28,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe458,11,1,pointer,4,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe4d8,0,-1,pointer,-16,004b9590,,,,
wiz8--demo--wiz8--8acda50afe39,005fe4d8,1,0,pointer,-16,005f2757,,,,
wiz8--demo--wiz8--8acda50afe39,005fe508,0,-1,pointer,-56,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe508,1,-1,pointer,-56,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe508,2,-1,pointer,-56,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe508,3,-1,object,-52,00452fe0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe508,4,3,pointer,-56,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe550,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe578,0,-1,pointer,4,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe5a0,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe5c8,0,-1,pointer,-100,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe5f0,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe618,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe640,0,-1,pointer,-36,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe640,1,0,pointer,-36,005eb011,,,,004a85d0
wiz8--demo--wiz8--8acda50afe39,005fe640,2,1,pointer,-52,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe640,3,1,pointer,-28,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe640,4,3,pointer-import,-28,,005f7a08,sr.dll!??1srLight@@UAE@XZ,public: virtual __thiscall srLight::~srLight(void),
wiz8--demo--wiz8--8acda50afe39,005fe640,5,3,pointer,-28,004a05e0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe690,0,-1,pointer,-16,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe690,1,0,pointer,-16,005eb011,,,,004a85d0
wiz8--demo--wiz8--8acda50afe39,005fe6c0,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe6e8,0,-1,pointer,-772,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe6e8,1,0,pointer,-772,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe6e8,2,-1,pointer,-776,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe720,0,-1,pointer,-20,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe720,1,0,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe720,2,1,pointer,-16,004b8140,,,,
wiz8--demo--wiz8--8acda50afe39,005fe758,0,-1,pointer,-16,004a8f80,,,,
wiz8--demo--wiz8--8acda50afe39,005fe780,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe7a8,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe7d0,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe7f8,0,-1,pointer,-16,0043ad00,,,,
wiz8--demo--wiz8--8acda50afe39,005fe7f8,1,0,pointer,12,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe7f8,2,0,pointer,12,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe830,0,-1,pointer,-16,005eadb0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe858,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe858,1,-1,pointer,-16,004b1dd0,,,,
wiz8--demo--wiz8--8acda50afe39,005fe888,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe8b0,0,-1,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe8d8,0,-1,pointer,-16,00472100,,,,
wiz8--demo--wiz8--8acda50afe39,005fe8d8,1,0,pointer-import,-16,,005f77f0,sr.dll!??1srNode@@MAE@XZ,protected: virtual __thiscall srNode::~srNode(void),
wiz8--demo--wiz8--8acda50afe39,005fe8d8,2,0,pointer,-16,004b1dd0,,,,
