container,binary_path,binary_sha256,record_kind,origin,encoding,extension,value
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\QuoteManager.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\RegionManager.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\search.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\Sight.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\Strings.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\Targeting.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\Test.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\ThingEditorShared.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\Traps.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\UtilityFunctions.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Code\VideoObjectManager.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\AutomapScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\CGSSpellsPage.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\CGSStatsPage.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\IntroScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MainGameScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MainMenuScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSButtons.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSFormation.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSKeyboard.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSPartyMovement.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSPortraitCombat.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSPortraits.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSRadarMap.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSSpellCasting.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSSpellIcons.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSTextBox.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\MGSUseItemSelect.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\mipe.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\mipeEdit.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\NPCInteractionSubscreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\OptionsScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\PleaseWaitScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\RCSCommon.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\RCSItemsPage.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\RCSStatsPage.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\ReviewCharacterScreen.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,E:\Wizardry 8\Local Screens\Screens.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.cpp,mimp.cpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.hpp,stHeap.hpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.hpp,stLight.hpp
Wiz8NetDemo.exe,installed/Program_Executable_Files/Wiz8.EXE,8acda50afe39f7e6a867272300a09463fd94aed9a510008fcdefc662143346e4,path,embedded-string,ascii,.hpp,Trigger.hpp
Wiz8NetDemo.exe,installed/Shared_Files/MSVCIRT.DLL,647f7534aaaedffa93534e4cb9b24bfcf91524828ff0364d88973be58139e255,path,codeview,ascii,.pdb,E:\8168\vc98\self\bin\x86\msvcirt.pdb
Wiz8NetDemo.exe,installed/Shared_Files/MSVCP60.DLL,2b6b93c2d66969eb00258e2b5ad6172decebada096e3b1b077a3380c80e4a072,path,codeview,ascii,.pdb,E:\8168\vc98\self\bin\x86\msvcp60.pdb
Wiz8NetDemo.exe,installed/Shared_Files/MSVCRT.DLL,d4287ab5e4988dfe99bd54243d50dbe8744094f11fe5f9809a1a6fb9728c2124,path,codeview,ascii,.pdb,E:\8337\vc98\self\bin\x86\msvcrt.pdb
Wiz8NetDemo.exe,installed/Shared_Files/MSVCRT.DLL,d4287ab5e4988dfe99bd54243d50dbe8744094f11fe5f9809a1a6fb9728c2124,path,embedded-string,ascii,.cpp,setnewh.cpp
Wiz8Patch2001_12_23_release.zip,3DSetup.exe,b440ee06a3aa03c4fa301dcaba6875a61488f0dee3d06386b721f4cbe0c11473,path,codeview,ascii,.pdb,C:\Projects\setup\Release\3DSetup.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/3DSetup1_28c.exe,0f6d35447fc7a2f579e8f8347e8c347fe22a8aba9a05769752933ffb4450010a,path,codeview,ascii,.pdb,C:\Projects\setup\Release\3DSetup.pdb
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/cfagent1.28.dll,5a801041a36b5acda9c7c754d27402d57a0407e86d64eff81397b7794ba5f6ba,path,embedded-string,ascii,.cpp,CFAgent.cpp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\ctxcreate.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\kclipper.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\kdpclip.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\kpvfuncs.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\procvers.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
Wizardry8FanPatchV1.28Build6709.7z,Wizardry 8 Fan Patch/d3dim700.dll,ee11dc706b2f28eb7031dc2b4ad4801fb7aa6706300fccdc67f91822c1f77de4,compiler-command,embedded-string,ascii,,Intel(R) C/C++ Compiler Version 4.5 00015  : ..\scalarpipe.cpp : -Qvc6 -c -I.. -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\fe -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\util -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\main -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\ddhelp -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\misc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\dd\ddraw\inc -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\inc -ID:\BUILDS\NT32_FRE\public\internal\windows\inc -ID:\BUILDS\NT32_FRE\public\internal\base\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt\iostreams -ID:\BUILDS\NT32_FRE\MultiMedia\DirectX\dxg\d3d\dx7\tnl -Iobj\i386 -ID:\BUILDS\NT32_FRE\MultiMedia\inc -ID:\BUILDS\NT32_FRE\MultiMedia\inc\obj\i386 -ID:\BUILDS\NT32_FRE\public\internal\MultiMedia\inc -ID:\BUILDS\NT32_FRE\public\oak\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc -ID:\BUILDS\NT32_FRE\public\sdk\inc\crt -D_X86_=1 -Di386=1 -DCONDITION_HANDLING=1 -DNT_UP=1 -DNT_INST=0 -DWIN32=100 -D_NT1X_=100 -DWINNT=1 -D_WIN32_WINNT=0x0501 -DWINVER=0x0501 -D_WIN32_IE=0x0600 -DWIN32_LEAN_AND_MEAN=1 -DDEVL=1 -D__BUILDMACHINE__=DIRECTX -DFPO=1 -DNDEBUG -D_DLL=1 -D_MT=1 -DOFFICIAL_BUILD -DDIRECTX_REDIST=1 -DD3D -DMSBUILD -DIS_32 -DWIN32 -DWANT_ASM=0 -DNT -DWINNT -c -Ze -Zl -Gy -Gi- -Gm- -Gd -G6 -GX- -GR- -GF -GS -Fc -W0 -Ox -G6 -Qxi -mIPOPT_inline_max_total_stats=10000 -I..\..\..\proton4\include -Foobj\i386\ -Zt -Zm -Zp
